"group","subject","blockcode","trialcode","trialnum","stimulus","encoding_condition","old_object_condition","response","correct","latency"
"4","4","encoding","encoding","32","Bicycle_Kids.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","33","Lips_Wax.jpg","3",".","37","0","637"
"4","4","encoding","encoding","34","MortarPestle_WhiteMarble.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","35","PersonWooden.jpg","3",".","37","0","388"
"4","4","encoding","encoding","36","Shrimp.jpg","3",".","37","0","691"
"4","4","encoding","encoding","37","Toy_Rooster.jpg","3",".","37","0","743"
"4","4","encoding","encoding","38","Box_Cutlery.jpg","3",".","37","0","625"
"4","4","encoding","encoding","39","Suit_Women.jpg","3",".","37","0","810"
"4","4","encoding","encoding","40","Decoration_ChristmasWhite.jpg","1",".","37","0","691"
"4","4","encoding","encoding","41","HairBand.jpg","1",".","37","0","921"
"4","4","encoding","encoding","42","Suit_Women.jpg","3",".","37","0","641"
"4","4","encoding","encoding","43","IroningBoard.jpg","3",".","37","0","825"
"4","4","encoding","encoding","44","Ruler_Wooden.jpg","1",".","37","0","828"
"4","4","encoding","encoding","45","Toy_Taxi.jpg","3",".","37","0","693"
"4","4","encoding","encoding","46","PaperTowel_Brown.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","47","Stick_IceHockey.jpg","3",".","36","0","889"
"4","4","encoding","encoding","48","Pouch_Red.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","49","Stool_Camping.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","50","HairClipper.jpg","3",".","36","0","257"
"4","4","encoding","encoding","51","PaperCutter.jpg","3",".","37","0","711"
"4","4","encoding","encoding","52","Toy_Ladybug.jpg","1",".","37","0","929"
"4","4","encoding","encoding","53","SnowmanDecor.jpg","3",".","37","0","705"
"4","4","encoding","encoding","54","Flashlight.jpg","1",".","37","0","823"
"4","4","encoding","encoding","55","RecorderInstrument.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","56","Hat_Feather.jpg","3",".","37","0","970"
"4","4","encoding","encoding","57","Helicopter.jpg","1",".","37","0","700"
"4","4","encoding","encoding","58","Compressor.jpg","1",".","36","0","158"
"4","4","encoding","encoding","59","CarLighter.jpg","3",".","37","0","1"
"4","4","encoding","encoding","60","Mask_VenetianCat.jpg","3",".","37","0","75"
"4","4","encoding","encoding","61","Toy_BeadMaze.jpg","1",".","37","0","4294967292"
"4","4","encoding","encoding","62","TelescopeSpacecraft.jpg","3",".","37","0","52"
"4","4","encoding","encoding","63","Boar.jpg","1",".","37","0","69"
"4","4","encoding","encoding","64","Toy_Bat.jpg","3",".","37","0","765"
"4","4","encoding","encoding","65","Cheeseburger.jpg","1",".","37","0","561"
"4","4","encoding","encoding","67","Card_Deck.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","68","CDstack.jpg","3",".","37","0","875"
"4","4","encoding","encoding","69","Speakers_Theatre.jpg","3",".","37","0","457"
"4","4","encoding","encoding","70","Carrot.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","71","Sandwich_Ham.jpg","3",".","37","0","955"
"4","4","encoding","encoding","72","Otoscope.jpg","1",".","37","0","827"
"4","4","encoding","encoding","73","TowelRack_Metal.jpg","1",".","37","0","915"
"4","4","encoding","encoding","74","SoapDish.jpg","3",".","37","0","636"
"4","4","encoding","encoding","75","Toy_Firetruck.jpg","3",".","37","0","839"
"4","4","encoding","encoding","76","Ginger.jpg","3",".","37","0","689"
"4","4","encoding","encoding","77","RadioactiveContainer.jpg","1",".","37","0","568"
"4","4","encoding","encoding","78","OperaGlasses.jpg","3",".","37","0","662"
"4","4","encoding","encoding","79","FuzzyDice.jpg","3",".","37","0","771"
"4","4","encoding","encoding","80","PowderProtein.jpg","1",".","37","0","765"
"4","4","encoding","encoding","81","Garlic_Clove.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","82","Broccoli.jpg","1",".","37","0","172"
"4","4","encoding","encoding","83","EyeChart.jpg","3",".","37","0","785"
"4","4","encoding","encoding","84","Toy_Firetruck.jpg","3",".","37","0","710"
"4","4","encoding","encoding","85","DonaldDuck_Toy.jpg","3",".","37","0","826"
"4","4","encoding","encoding","86","Dice.jpg","3",".","37","0","596"
"4","4","encoding","encoding","87","MatchBook.jpg","1",".","37","0","644"
"4","4","encoding","encoding","88","Bowl_Chopsticks.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","89","Nail.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","90","Seeder.jpg","3",".","37","0","705"
"4","4","encoding","encoding","91","Car_Buggy.jpg","3",".","37","0","858"
"4","4","encoding","encoding","92","Shovel_Garden.jpg","1",".","37","0","514"
"4","4","encoding","encoding","93","Backhoe.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","94","Speakers_Theatre.jpg","3",".","37","0","581"
"4","4","encoding","encoding","95","SnowmanDecor.jpg","3",".","37","0","631"
"4","4","encoding","encoding","96","Cloud.jpg","3",".","37","0","566"
"4","4","encoding","encoding","97","Sandwich_Ham.jpg","3",".","36","0","816"
"4","4","encoding","encoding","98","Stone_Spa.jpg","1",".","37","0","959"
"4","4","encoding","encoding","99","TelescopeSpacecraft.jpg","3",".","36","0","766"
"4","4","encoding","encoding","100","BrainSagittal.jpg","1",".","37","0","572"
"4","4","encoding","encoding","101","ColoringSet.jpg","3",".","37","0","800"
"4","4","encoding","encoding","102","Toy_Wooden rings.jpg","3",".","36","0","720"
"4","4","encoding","encoding","103","Stool_Camping.jpg","3",".","37","0","929"
"4","4","encoding","encoding","104","Candleholder_LampShaped.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","105","FuzzyDice.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","106","PumpBreast.jpg","3",".","37","0","928"
"4","4","encoding","encoding","107","Lips_Wax.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","108","Canister_Tea.jpg","1",".","36","0","768"
"4","4","encoding","encoding","109","Pyramid.jpg","1",".","37","0","941"
"4","4","encoding","encoding","110","Dropper.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","111","Sphinx.jpg","1",".","37","0","941"
"4","4","encoding","encoding","112","Ginger.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","113","WalkieTalkie_Yellow.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","114","Snowpea.jpg","3",".","37","0","852"
"4","4","encoding","encoding","115","Pretzel_Sticks.jpg","3",".","37","0","757"
"4","4","encoding","encoding","116","Celery.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","117","Toy_Dog.jpg","3",".","37","0","749"
"4","4","encoding","encoding","118","NailFiles.jpg","3",".","36","0","915"
"4","4","encoding","encoding","119","Toy_Firetruck.jpg","3",".","37","0","558"
"4","4","encoding","encoding","120","Mitt_Blue.jpg","3",".","37","0","680"
"4","4","encoding","encoding","121","Ostrich.jpg","1",".","37","0","521"
"4","4","encoding","encoding","122","LintRemover.jpg","3",".","36","0","751"
"4","4","encoding","encoding","123","Nail.jpg","3",".","37","0","803"
"4","4","encoding","encoding","124","LeafBlower.jpg","1",".","37","0","897"
"4","4","encoding","encoding","125","Piano_Upright.jpg","3",".","37","0","810"
"4","4","encoding","encoding","126","Pretzel_Sticks.jpg","3",".","36","0","842"
"4","4","encoding","encoding","127","Card_TwoSpade.jpg","3",".","37","0","648"
"4","4","encoding","encoding","128","Heater_ElectricUpright.jpg","1",".","37","0","515"
"4","4","encoding","encoding","129","Protractor.jpg","3",".","37","0","467"
"4","4","encoding","encoding","130","Drum_Ramadan.jpg","3",".","37","0","635"
"4","4","encoding","encoding","131","Lynx.jpg","1",".","37","0","791"
"4","4","encoding","encoding","133","Glasses_Sun.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","134","DeepFryer.jpg","3",".","37","0","741"
"4","4","encoding","encoding","135","Airplane_Small.jpg","3",".","37","0","697"
"4","4","encoding","encoding","136","Toy_Rooster.jpg","3",".","37","0","472"
"4","4","encoding","encoding","137","VacuumHose.jpg","3",".","36","0","396"
"4","4","encoding","encoding","138","TowelRack_Brown.jpg","1",".","37","0","5"
"4","4","encoding","encoding","139","Cloud.jpg","3",".","37","0","586"
"4","4","encoding","encoding","140","Lips_Wax.jpg","3",".","37","0","596"
"4","4","encoding","encoding","141","Box_Cutlery.jpg","3",".","37","0","460"
"4","4","encoding","encoding","142","Celery.jpg","3",".","36","0","499"
"4","4","encoding","encoding","143","Drum_Ramadan.jpg","3",".","37","0","783"
"4","4","encoding","encoding","144","Hat_Feather.jpg","3",".","37","0","545"
"4","4","encoding","encoding","145","Garlic_Clove.jpg","3",".","36","0","893"
"4","4","encoding","encoding","146","Seeder.jpg","3",".","37","0","858"
"4","4","encoding","encoding","147","Level.jpg","3",".","37","0","860"
"4","4","encoding","encoding","148","Coral.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","149","Lobster.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","150","Bagpipes.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","151","Makeup_Bag.jpg","3",".","37","0","655"
"4","4","encoding","encoding","152","IceCubes.jpg","3",".","37","0","561"
"4","4","encoding","encoding","153","Card_Deck.jpg","3",".","37","0","505"
"4","4","encoding","encoding","154","Golf_Club.jpg","3",".","37","0","399"
"4","4","encoding","encoding","155","Makeup_Bag.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","156","PaperCutter.jpg","3",".","37","0","327"
"4","4","encoding","encoding","157","Shoes_Mould.jpg","1",".","37","0","154"
"4","4","encoding","encoding","158","Toy_Wooden rings.jpg","3",".","37","0","630"
"4","4","encoding","encoding","159","Sign_SlipperyRoad.jpg","1",".","37","0","919"
"4","4","encoding","encoding","160","Pear_Green.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","161","WaterCooler.jpg","1",".","37","0","713"
"4","4","encoding","encoding","162","Scorpion.jpg","1",".","37","0","968"
"4","4","encoding","encoding","163","Mat_Bamboo.jpg","1",".","37","0","930"
"4","4","encoding","encoding","164","ClothesDryingRack.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","165","Toy_Rooster.jpg","3",".","37","0","943"
"4","4","encoding","encoding","166","ComputerKey_Escape.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","167","Golf_Club.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","168","GrillRack.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","169","Desk_Office.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","170","Camera_Video.jpg","3",".","37","0","383"
"4","4","encoding","encoding","171","VacuumHose.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","172","Toy_BearBrownPlushie.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","173","Bowl_Chopsticks.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","174","HairClipper.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","175","MortarPestle_WhiteMarble.jpg","3",".","37","0","161"
"4","4","encoding","encoding","176","SaladCaesar.jpg","3",".","37","0","710"
"4","4","encoding","encoding","177","Car_Buggy.jpg","3",".","37","0","716"
"4","4","encoding","encoding","178","ComputerKey_Escape.jpg","3",".","37","0","858"
"4","4","encoding","encoding","179","Hat_Police.jpg","3",".","37","0","856"
"4","4","encoding","encoding","180","SoapDish.jpg","3",".","37","0","731"
"4","4","encoding","encoding","181","Golf_Club.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","182","Sink_Kitchen.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","183","Protractor.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","184","Dice.jpg","3",".","37","0","689"
"4","4","encoding","encoding","185","Seeder.jpg","3",".","37","0","114"
"4","4","encoding","encoding","186","Camera_Video.jpg","3",".","37","0","879"
"4","4","encoding","encoding","187","Computer_ExpansionCard.jpg","1",".","37","0","868"
"4","4","encoding","encoding","188","OperaGlasses.jpg","3",".","37","0","700"
"4","4","encoding","encoding","189","Makeup_Bag.jpg","3",".","37","0","553"
"4","4","encoding","encoding","190","Paddle_Canoe.jpg","1",".","37","0","908"
"4","4","encoding","encoding","191","Shrimp.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","192","Squash_Butternut.jpg","1",".","37","0","747"
"4","4","encoding","encoding","193","PaperTowel_Brown.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","194","FuzzyDice.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","195","Hat_Feather.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","196","Case_CD.jpg","1",".","36","0","232"
"4","4","encoding","encoding","197","Card_TwoSpade.jpg","3",".","37","0","116"
"4","4","encoding","encoding","199","PersonWooden.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","200","Garlic_Clove.jpg","3",".","36","0","335"
"4","4","encoding","encoding","201","Bagpipes.jpg","3",".","36","0","866"
"4","4","encoding","encoding","202","Shrimp.jpg","3",".","36","0","620"
"4","4","encoding","encoding","203","Balcony.jpg","1",".","36","0","705"
"4","4","encoding","encoding","204","PumpBreast.jpg","3",".","37","0","665"
"4","4","encoding","encoding","205","Airplane_Small.jpg","3",".","37","0","209"
"4","4","encoding","encoding","206","CarLighter.jpg","3",".","37","0","707"
"4","4","encoding","encoding","207","Tray_Medical.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","208","Puzzle_Animal.jpg","3",".","37","0","755"
"4","4","encoding","encoding","209","Bagpipes.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","210","PaperTowel_Brown.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","211","IroningBoard.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","212","Speakers_Theatre.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","213","Snorkle.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","214","Nail.jpg","3",".","37","0","552"
"4","4","encoding","encoding","215","Bowl_Chopsticks.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","216","Drum_Ramadan.jpg","3",".","37","0","194"
"4","4","encoding","encoding","217","ClothesDryingRack.jpg","3",".","37","0","398"
"4","4","encoding","encoding","218","Sink_Kitchen.jpg","3",".","36","0","152"
"4","4","encoding","encoding","219","Pretzel_Sticks.jpg","3",".","37","0","808"
"4","4","encoding","encoding","220","ClothesDryingRack.jpg","3",".","37","0","298"
"4","4","encoding","encoding","221","Protractor.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","222","Snorkle.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","223","Snorkle.jpg","3",".","36","0","891"
"4","4","encoding","encoding","224","VinylRecord.jpg","3",".","37","0","399"
"4","4","encoding","encoding","225","Bus_DoubleDecker.jpg","1",".","37","0","275"
"4","4","encoding","encoding","226","LintRemover.jpg","3",".","37","0","522"
"4","4","encoding","encoding","227","SaladCaesar.jpg","3",".","36","0","843"
"4","4","encoding","encoding","228","Puzzle_Animal.jpg","3",".","37","0","116"
"4","4","encoding","encoding","229","BowlingPin.jpg","1",".","36","0","847"
"4","4","encoding","encoding","230","CarLighter.jpg","3",".","37","0","803"
"4","4","encoding","encoding","231","CDstack.jpg","3",".","37","0","588"
"4","4","encoding","encoding","232","Mask_VenetianCat.jpg","3",".","36","0","502"
"4","4","encoding","encoding","233","Paddle_Ball.jpg","1",".","37","0","788"
"4","4","encoding","encoding","234","Stick_IceHockey.jpg","3",".","37","0","249"
"4","4","encoding","encoding","235","Fan_Straw.jpg","3",".","37","0","80"
"4","4","encoding","encoding","236","OperaGlasses.jpg","3",".","37","0","26"
"4","4","encoding","encoding","237","IceCubes.jpg","3",".","37","0","841"
"4","4","encoding","encoding","238","Bicycle_Kids.jpg","3",".","37","0","722"
"4","4","encoding","encoding","239","Card_Deck.jpg","3",".","37","0","682"
"4","4","encoding","encoding","240","Dragonfly.jpg","1",".","37","0","615"
"4","4","encoding","encoding","241","GrillRack.jpg","3",".","37","0","364"
"4","4","encoding","encoding","242","Cloud.jpg","3",".","37","0","630"
"4","4","encoding","encoding","243","Toy_Taxi.jpg","3",".","37","0","508"
"4","4","encoding","encoding","244","Hat_Police.jpg","3",".","37","0","741"
"4","4","encoding","encoding","245","Bicycle_Kids.jpg","3",".","37","0","381"
"4","4","encoding","encoding","246","Clippers_Glass.jpg","1",".","37","0","127"
"4","4","encoding","encoding","247","IroningBoard.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","248","Toy_Bat.jpg","3",".","36","0","952"
"4","4","encoding","encoding","249","Blueberry.jpg","1",".","36","0","656"
"4","4","encoding","encoding","250","Dog_Bulldog.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","251","Tape_Dispenser.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","252","Heater_Outdoor.jpg","1",".","37","0","838"
"4","4","encoding","encoding","253","Candleholder_LampShaped.jpg","3",".","37","0","630"
"4","4","encoding","encoding","254","Suit_Women.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","255","Clamp_Screw.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","256","ColoringSet.jpg","3",".","37","0","657"
"4","4","encoding","encoding","257","ComputerKey_Escape.jpg","3",".","37","0","800"
"4","4","encoding","encoding","258","DonaldDuck_Toy.jpg","3",".","37","0","844"
"4","4","encoding","encoding","259","ShinPads.jpg","1",".","37","0","628"
"4","4","encoding","encoding","260","LintRemover.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","261","Candleholder_LampShaped.jpg","3",".","37","0","747"
"4","4","encoding","encoding","262","Mask_VenetianCat.jpg","3",".","37","0","578"
"4","4","encoding","encoding","263","FlintIgniter.jpg","1",".","37","0","441"
"4","4","encoding","encoding","265","Glasses_Sun.jpg","3",".","37","0","547"
"4","4","encoding","encoding","266","TelescopeSpacecraft.jpg","3",".","36","0","869"
"4","4","encoding","encoding","267","Puzzle_Animal.jpg","3",".","37","0","593"
"4","4","encoding","encoding","268","SnowmanDecor.jpg","3",".","37","0","581"
"4","4","encoding","encoding","269","Airplane_Small.jpg","3",".","37","0","499"
"4","4","encoding","encoding","270","Glove_Baseball.jpg","3",".","37","0","190"
"4","4","encoding","encoding","271","Neckrest.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","272","Clamp_Screw.jpg","3",".","37","0","0"
"4","4","encoding","encoding","273","Mitt_Blue.jpg","3",".","37","0","37"
"4","4","encoding","encoding","274","VacuumHose.jpg","3",".","37","0","33"
"4","4","encoding","encoding","275","Pasta_Fettuccine.jpg","1",".","0","0","1000"
"4","4","encoding","encoding","276","Mitt_Blue.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","277","Toy_Taxi.jpg","3",".","37","0","892"
"4","4","encoding","encoding","278","Toy_Wooden rings.jpg","3",".","37","0","709"
"4","4","encoding","encoding","279","HairClipper.jpg","3",".","37","0","622"
"4","4","encoding","encoding","280","Camera_Video.jpg","3",".","37","0","660"
"4","4","encoding","encoding","281","Tray_Medical.jpg","3",".","37","0","530"
"4","4","encoding","encoding","282","Match.jpg","1",".","37","0","638"
"4","4","encoding","encoding","283","SoapDish.jpg","3",".","37","0","532"
"4","4","encoding","encoding","284","Stick_IceHockey.jpg","3",".","37","0","441"
"4","4","encoding","encoding","285","Walkman.jpg","1",".","37","0","810"
"4","4","encoding","encoding","286","Dice.jpg","3",".","37","0","795"
"4","4","encoding","encoding","287","Sandwich_Ham.jpg","3",".","37","0","612"
"4","4","encoding","encoding","288","Notepad.jpg","1",".","36","0","582"
"4","4","encoding","encoding","289","Dropper.jpg","3",".","37","0","513"
"4","4","encoding","encoding","290","Snowpea.jpg","3",".","37","0","611"
"4","4","encoding","encoding","291","Cologne.jpg","3",".","36","0","755"
"4","4","encoding","encoding","292","VinylRecord.jpg","3",".","37","0","615"
"4","4","encoding","encoding","293","Shirt_Tshirt.jpg","1",".","37","0","415"
"4","4","encoding","encoding","294","Toy_TrailerAirport.jpg","1",".","37","0","253"
"4","4","encoding","encoding","295","Glove_Baseball.jpg","3",".","36","0","72"
"4","4","encoding","encoding","296","WaterHeater.jpg","1",".","37","0","859"
"4","4","encoding","encoding","297","Celery.jpg","3",".","37","0","230"
"4","4","encoding","encoding","298","CDstack.jpg","3",".","37","0","89"
"4","4","encoding","encoding","299","Tray_Metal.jpg","1",".","37","0","563"
"4","4","encoding","encoding","300","PumpBreast.jpg","3",".","37","0","242"
"4","4","encoding","encoding","301","Fan_Straw.jpg","3",".","37","0","853"
"4","4","encoding","encoding","302","Coin.jpg","1",".","37","0","73"
"4","4","encoding","encoding","303","Barrel_Wine.jpg","1",".","37","0","165"
"4","4","encoding","encoding","304","Box_Cutlery.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","305","Level.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","306","Glasses_Sun.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","307","Fan_Straw.jpg","3",".","37","0","772"
"4","4","encoding","encoding","308","PaperCutter.jpg","3",".","37","0","663"
"4","4","encoding","encoding","309","Glove_Baseball.jpg","3",".","37","0","508"
"4","4","encoding","encoding","310","TreeStump.jpg","1",".","37","0","561"
"4","4","encoding","encoding","311","Toy_DonkeyFur.jpg","1",".","37","0","917"
"4","4","encoding","encoding","312","Toy_Christmastree.jpg","1",".","36","0","802"
"4","4","encoding","encoding","313","ColoringSet.jpg","3",".","37","0","723"
"4","4","encoding","encoding","314","Toy_Dog.jpg","3",".","37","0","574"
"4","4","encoding","encoding","315","EyeChart.jpg","3",".","37","0","955"
"4","4","encoding","encoding","316","NailFiles.jpg","3",".","37","0","796"
"4","4","encoding","encoding","317","GrillRack.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","318","Level.jpg","3",".","0","0","1000"
"4","4","encoding","encoding","319","Hat_Police.jpg","3",".","37","0","935"
"4","4","encoding","encoding","320","Dropper.jpg","3",".","37","0","595"
"4","4","encoding","encoding","321","DeepFryer.jpg","3",".","37","0","394"
"4","4","encoding","encoding","322","ShoeLace_Flat.jpg","1",".","37","0","470"
"4","4","encoding","encoding","323","EyeChart.jpg","3",".","37","0","490"
"4","4","encoding","encoding","324","Stool_Camping.jpg","3",".","37","0","804"
"4","4","encoding","encoding","325","DeepFryer.jpg","",".","37","0","461"
"4","4","retrieval","old_object","1","Sign_SlipperyRoad.jpg",".","1","37","0","1149"
"4","4","retrieval","old_object","2","Tray_Medical.jpg",".","3","36","1","859"
"4","4","retrieval","old_object","3","Box_Cutlery.jpg",".","3","37","0","544"
"4","4","retrieval","old_object","4","Snowpea.jpg",".","3","36","1","4294967295"
"4","4","retrieval","old_object","5","GrillRack.jpg",".","3","37","0","456"
"4","4","retrieval","old_object","6","ShinPads.jpg",".","1","36","1","15"
"4","4","retrieval","new_object","7","Backpack_Suitcase.jpg",".",".","37","1","1251"
"4","4","retrieval","old_object","8","Box_WoodCrate.jpg",".","1","36","1","1562"
"4","4","retrieval","new_object","9","Bus_School.jpg",".",".","37","1","1129"
"4","4","retrieval","new_object","10","AirPump.jpg",".",".","37","1","355"
"4","4","retrieval","new_object","11","MemoPaperSpike.jpg",".",".","37","1","295"
"4","4","retrieval","new_object","12","Helmet_Motorcycle.jpg",".",".","0","0","2000"
"4","4","retrieval","new_object","13","CarSuspension.jpg",".",".","37","1","846"
"4","4","retrieval","old_object","14","Cheeseburger.jpg",".","1","36","1","669"
"4","4","retrieval","old_object","15","Boar.jpg",".","1","37","0","69"
"4","4","retrieval","old_object","16","PowderProtein.jpg",".","1","37","0","926"
"4","4","retrieval","new_object","17","Bag_Diaper.jpg",".",".","36","0","476"
"4","4","retrieval","old_object","18","Shrimp.jpg",".","3","37","0","972"
"4","4","retrieval","new_object","19","SolderingIron.jpg",".",".","36","0","392"
"4","4","retrieval","new_object","20","Desk_White.jpg",".",".","37","1","213"
"4","4","retrieval","new_object","21","MousepadAndMouse.jpg",".",".","37","1","191"
"4","4","retrieval","new_object","22","SewingPin_Cushion.jpg",".",".","37","1","823"
"4","4","retrieval","old_object","23","Shirt_Tshirt.jpg",".","1","36","1","1185"
"4","4","retrieval","new_object","24","Corkboard.jpg",".",".","37","1","984"
"4","4","retrieval","old_object","25","Puzzle_Animal.jpg",".","3","37","0","493"
"4","4","retrieval","old_object","26","Clippers_Glass.jpg",".","1","36","1","71"
"4","4","retrieval","old_object","27","BowlingPin.jpg",".","1","36","1","705"
"4","4","retrieval","new_object","28","Envelope_Manila.jpg",".",".","36","0","633"
"4","4","retrieval","new_object","29","Stone_AncientWriting.jpg",".",".","36","0","814"
"4","4","retrieval","old_object","30","Broccoli.jpg",".","1","36","1","376"
"4","4","retrieval","old_object","31","Toy_BearBrownPlushie.jpg",".","1","36","1","678"
"4","4","retrieval","old_object","32","Suitcase.jpg",".","1","37","0","808"
"4","4","retrieval","new_object","33","Makeup_Compact.jpg",".",".","37","1","1452"
"4","4","retrieval","new_object","34","Fork_Regular.jpg",".",".","37","1","1249"
"4","4","retrieval","old_object","35","Toy_Rooster.jpg",".","3","37","0","1677"
"4","4","retrieval","old_object","36","Suit_Women.jpg",".","3","36","1","1547"
"4","4","retrieval","new_object","37","Canister_Oil.jpg",".",".","36","0","910"
"4","4","retrieval","new_object","38","SolderingWire.jpg",".",".","37","1","1007"
"4","4","retrieval","old_object","39","PaperCutter.jpg",".","3","37","0","938"
"4","4","retrieval","old_object","40","Toy_Ladybug.jpg",".","1","37","0","1139"
"4","4","retrieval","new_object","41","Candy_Lozenge.jpg",".",".","0","0","2000"
