"group","subject","blockcode","trialcode","trialnum","stimulus","encoding_condition","old_object_condition","response","correct","latency"
"30","30","encoding","encoding","32","F75.jpg","3",".","37","0","895"
"30","30","encoding","encoding","33","F28.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","34","E51.jpg","1",".","37","0","821"
"30","30","encoding","encoding","35","F55.jpg","3",".","37","0","663"
"30","30","encoding","encoding","36","F65.jpg","3",".","37","0","774"
"30","30","encoding","encoding","37","E17.jpg","1",".","37","0","774"
"30","30","encoding","encoding","38","E49.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","39","F70.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","40","F54.jpg","3",".","36","0","880"
"30","30","encoding","encoding","41","F39.jpg","3",".","36","0","730"
"30","30","encoding","encoding","42","F73.jpg","3",".","37","0","873"
"30","30","encoding","encoding","43","F6.jpg","3",".","37","0","688"
"30","30","encoding","encoding","44","F35.jpg","3",".","37","0","599"
"30","30","encoding","encoding","45","F54.jpg","3",".","36","0","692"
"30","30","encoding","encoding","46","E5.jpg","1",".","36","0","785"
"30","30","encoding","encoding","47","E60.jpg","1",".","37","0","678"
"30","30","encoding","encoding","48","F5.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","49","F14.jpg","3",".","37","0","716"
"30","30","encoding","encoding","50","F40.jpg","3",".","37","0","767"
"30","30","encoding","encoding","51","F34.jpg","3",".","37","0","860"
"30","30","encoding","encoding","52","F33.jpg","3",".","37","0","682"
"30","30","encoding","encoding","53","F12.jpg","3",".","37","0","730"
"30","30","encoding","encoding","54","F41.jpg","3",".","36","0","942"
"30","30","encoding","encoding","55","F3.jpg","3",".","37","0","834"
"30","30","encoding","encoding","56","E47.jpg","1",".","37","0","733"
"30","30","encoding","encoding","57","F5.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","58","E73.jpg","1",".","37","0","788"
"30","30","encoding","encoding","59","F79.jpg","3",".","37","0","802"
"30","30","encoding","encoding","60","F65.jpg","3",".","37","0","752"
"30","30","encoding","encoding","61","F37.jpg","3",".","37","0","786"
"30","30","encoding","encoding","62","F41.jpg","3",".","37","0","943"
"30","30","encoding","encoding","63","F0.jpg","3",".","37","0","615"
"30","30","encoding","encoding","64","F18.jpg","3",".","37","0","600"
"30","30","encoding","encoding","65","E59.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","67","F15.jpg","3",".","37","0","987"
"30","30","encoding","encoding","68","F16.jpg","3",".","36","0","784"
"30","30","encoding","encoding","69","F37.jpg","3",".","37","0","831"
"30","30","encoding","encoding","70","F37.jpg","3",".","37","0","743"
"30","30","encoding","encoding","71","E23.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","72","E29.jpg","1",".","37","0","717"
"30","30","encoding","encoding","73","E31.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","74","F49.jpg","3",".","37","0","750"
"30","30","encoding","encoding","75","F46.jpg","3",".","37","0","666"
"30","30","encoding","encoding","76","E11.jpg","1",".","37","0","713"
"30","30","encoding","encoding","77","F18.jpg","3",".","37","0","701"
"30","30","encoding","encoding","78","F4.jpg","3",".","37","0","671"
"30","30","encoding","encoding","79","F74.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","80","F29.jpg","3",".","37","0","668"
"30","30","encoding","encoding","81","F59.jpg","3",".","37","0","671"
"30","30","encoding","encoding","82","F22.jpg","3",".","36","0","962"
"30","30","encoding","encoding","83","E35.jpg","1",".","37","0","663"
"30","30","encoding","encoding","84","F50.jpg","3",".","37","0","675"
"30","30","encoding","encoding","85","F72.jpg","3",".","37","0","624"
"30","30","encoding","encoding","86","F64.jpg","3",".","37","0","605"
"30","30","encoding","encoding","87","F35.jpg","3",".","37","0","666"
"30","30","encoding","encoding","88","E43.jpg","1",".","37","0","644"
"30","30","encoding","encoding","89","F40.jpg","3",".","37","0","583"
"30","30","encoding","encoding","90","F77.jpg","3",".","37","0","556"
"30","30","encoding","encoding","91","E44.jpg","1",".","37","0","666"
"30","30","encoding","encoding","92","F31.jpg","3",".","37","0","606"
"30","30","encoding","encoding","93","E6.jpg","1",".","37","0","563"
"30","30","encoding","encoding","94","F69.jpg","3",".","36","0","859"
"30","30","encoding","encoding","95","F66.jpg","3",".","37","0","808"
"30","30","encoding","encoding","96","E77.jpg","1",".","37","0","670"
"30","30","encoding","encoding","97","F38.jpg","3",".","37","0","905"
"30","30","encoding","encoding","98","E72.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","99","E69.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","100","E30.jpg","1",".","37","0","769"
"30","30","encoding","encoding","101","F76.jpg","3",".","37","0","625"
"30","30","encoding","encoding","102","F60.jpg","3",".","37","0","636"
"30","30","encoding","encoding","103","F7.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","104","E58.jpg","1",".","37","0","713"
"30","30","encoding","encoding","105","F2.jpg","3",".","37","0","685"
"30","30","encoding","encoding","106","F55.jpg","3",".","37","0","746"
"30","30","encoding","encoding","107","F35.jpg","3",".","37","0","596"
"30","30","encoding","encoding","108","F71.jpg","3",".","37","0","727"
"30","30","encoding","encoding","109","E4.jpg","1",".","37","0","694"
"30","30","encoding","encoding","110","E48.jpg","1",".","37","0","606"
"30","30","encoding","encoding","111","F33.jpg","3",".","37","0","638"
"30","30","encoding","encoding","112","F36.jpg","3",".","37","0","654"
"30","30","encoding","encoding","113","F36.jpg","3",".","37","0","667"
"30","30","encoding","encoding","114","F64.jpg","3",".","37","0","568"
"30","30","encoding","encoding","115","F68.jpg","3",".","37","0","621"
"30","30","encoding","encoding","116","F29.jpg","3",".","37","0","582"
"30","30","encoding","encoding","117","E66.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","118","E57.jpg","1",".","37","0","796"
"30","30","encoding","encoding","119","E33.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","120","F24.jpg","3",".","37","0","653"
"30","30","encoding","encoding","121","F50.jpg","3",".","37","0","685"
"30","30","encoding","encoding","122","E38.jpg","1",".","37","0","672"
"30","30","encoding","encoding","123","E52.jpg","1",".","36","0","719"
"30","30","encoding","encoding","124","F31.jpg","3",".","37","0","742"
"30","30","encoding","encoding","125","F4.jpg","3",".","37","0","669"
"30","30","encoding","encoding","126","E34.jpg","1",".","37","0","723"
"30","30","encoding","encoding","127","F48.jpg","3",".","37","0","704"
"30","30","encoding","encoding","128","F76.jpg","3",".","37","0","664"
"30","30","encoding","encoding","129","F1.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","130","F47.jpg","3",".","37","0","680"
"30","30","encoding","encoding","131","E9.jpg","1",".","37","0","672"
"30","30","encoding","encoding","133","F75.jpg","3",".","37","0","745"
"30","30","encoding","encoding","134","E39.jpg","1",".","37","0","722"
"30","30","encoding","encoding","135","F62.jpg","3",".","37","0","597"
"30","30","encoding","encoding","136","F77.jpg","3",".","37","0","660"
"30","30","encoding","encoding","137","E55.jpg","1",".","37","0","646"
"30","30","encoding","encoding","138","F30.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","139","F56.jpg","3",".","36","0","832"
"30","30","encoding","encoding","140","F57.jpg","3",".","37","0","544"
"30","30","encoding","encoding","141","E68.jpg","1",".","36","0","819"
"30","30","encoding","encoding","142","F66.jpg","3",".","37","0","692"
"30","30","encoding","encoding","143","F53.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","144","F58.jpg","3",".","37","0","969"
"30","30","encoding","encoding","145","F23.jpg","3",".","37","0","646"
"30","30","encoding","encoding","146","F21.jpg","3",".","37","0","632"
"30","30","encoding","encoding","147","F57.jpg","3",".","37","0","733"
"30","30","encoding","encoding","148","F39.jpg","3",".","36","0","979"
"30","30","encoding","encoding","149","F22.jpg","3",".","36","0","588"
"30","30","encoding","encoding","150","F49.jpg","3",".","37","0","591"
"30","30","encoding","encoding","151","E20.jpg","1",".","37","0","620"
"30","30","encoding","encoding","152","F56.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","153","F70.jpg","3",".","36","0","694"
"30","30","encoding","encoding","154","F60.jpg","3",".","37","0","634"
"30","30","encoding","encoding","155","F63.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","156","F57.jpg","3",".","37","0","599"
"30","30","encoding","encoding","157","F63.jpg","3",".","37","0","660"
"30","30","encoding","encoding","158","F27.jpg","3",".","37","0","651"
"30","30","encoding","encoding","159","F58.jpg","3",".","37","0","641"
"30","30","encoding","encoding","160","F55.jpg","3",".","37","0","558"
"30","30","encoding","encoding","161","F47.jpg","3",".","37","0","657"
"30","30","encoding","encoding","162","F13.jpg","3",".","37","0","695"
"30","30","encoding","encoding","163","F1.jpg","3",".","37","0","670"
"30","30","encoding","encoding","164","E28.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","165","F10.jpg","3",".","37","0","640"
"30","30","encoding","encoding","166","F27.jpg","3",".","37","0","777"
"30","30","encoding","encoding","167","F36.jpg","3",".","37","0","934"
"30","30","encoding","encoding","168","F62.jpg","3",".","37","0","814"
"30","30","encoding","encoding","169","F59.jpg","3",".","37","0","602"
"30","30","encoding","encoding","170","E74.jpg","1",".","37","0","976"
"30","30","encoding","encoding","171","F46.jpg","3",".","37","0","643"
"30","30","encoding","encoding","172","F52.jpg","3",".","37","0","500"
"30","30","encoding","encoding","173","F59.jpg","3",".","37","0","572"
"30","30","encoding","encoding","174","F71.jpg","3",".","37","0","561"
"30","30","encoding","encoding","175","E10.jpg","1",".","37","0","668"
"30","30","encoding","encoding","176","F1.jpg","3",".","37","0","674"
"30","30","encoding","encoding","177","F74.jpg","3",".","37","0","580"
"30","30","encoding","encoding","178","F15.jpg","3",".","37","0","723"
"30","30","encoding","encoding","179","F68.jpg","3",".","37","0","533"
"30","30","encoding","encoding","180","F78.jpg","3",".","37","0","499"
"30","30","encoding","encoding","181","F24.jpg","3",".","37","0","502"
"30","30","encoding","encoding","182","F25.jpg","3",".","37","0","640"
"30","30","encoding","encoding","183","F56.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","184","F69.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","185","E78.jpg","1",".","37","0","775"
"30","30","encoding","encoding","186","E25.jpg","1",".","37","0","649"
"30","30","encoding","encoding","187","F64.jpg","3",".","37","0","506"
"30","30","encoding","encoding","188","E41.jpg","1",".","37","0","634"
"30","30","encoding","encoding","189","E42.jpg","1",".","37","0","560"
"30","30","encoding","encoding","190","F11.jpg","3",".","37","0","733"
"30","30","encoding","encoding","191","F66.jpg","3",".","37","0","770"
"30","30","encoding","encoding","192","F32.jpg","3",".","37","0","757"
"30","30","encoding","encoding","193","E46.jpg","1",".","37","0","767"
"30","30","encoding","encoding","194","E1.jpg","1",".","37","0","685"
"30","30","encoding","encoding","195","E21.jpg","1",".","37","0","753"
"30","30","encoding","encoding","196","F53.jpg","3",".","37","0","727"
"30","30","encoding","encoding","197","F62.jpg","3",".","37","0","662"
"30","30","encoding","encoding","199","E15.jpg","1",".","37","0","898"
"30","30","encoding","encoding","200","E13.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","201","F73.jpg","3",".","37","0","916"
"30","30","encoding","encoding","202","F33.jpg","3",".","37","0","668"
"30","30","encoding","encoding","203","F17.jpg","3",".","37","0","720"
"30","30","encoding","encoding","204","E65.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","205","F13.jpg","3",".","37","0","740"
"30","30","encoding","encoding","206","F23.jpg","3",".","37","0","590"
"30","30","encoding","encoding","207","F10.jpg","3",".","37","0","601"
"30","30","encoding","encoding","208","F48.jpg","3",".","37","0","638"
"30","30","encoding","encoding","209","E64.jpg","1",".","37","0","419"
"30","30","encoding","encoding","210","F38.jpg","3",".","37","0","643"
"30","30","encoding","encoding","211","F15.jpg","3",".","37","0","620"
"30","30","encoding","encoding","212","F30.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","213","F5.jpg","3",".","36","0","702"
"30","30","encoding","encoding","214","E37.jpg","1",".","37","0","735"
"30","30","encoding","encoding","215","F26.jpg","3",".","37","0","729"
"30","30","encoding","encoding","216","F22.jpg","3",".","36","0","886"
"30","30","encoding","encoding","217","F4.jpg","3",".","37","0","826"
"30","30","encoding","encoding","218","F17.jpg","3",".","37","0","569"
"30","30","encoding","encoding","219","F48.jpg","3",".","37","0","419"
"30","30","encoding","encoding","220","F6.jpg","3",".","37","0","529"
"30","30","encoding","encoding","221","F21.jpg","3",".","37","0","489"
"30","30","encoding","encoding","222","F72.jpg","3",".","37","0","564"
"30","30","encoding","encoding","223","E75.jpg","1",".","36","0","827"
"30","30","encoding","encoding","224","F73.jpg","3",".","37","0","591"
"30","30","encoding","encoding","225","E61.jpg","1",".","37","0","619"
"30","30","encoding","encoding","226","E24.jpg","1",".","37","0","692"
"30","30","encoding","encoding","227","F72.jpg","3",".","37","0","626"
"30","30","encoding","encoding","228","F78.jpg","3",".","37","0","551"
"30","30","encoding","encoding","229","F24.jpg","3",".","37","0","518"
"30","30","encoding","encoding","230","F79.jpg","3",".","37","0","633"
"30","30","encoding","encoding","231","E2.jpg","1",".","37","0","738"
"30","30","encoding","encoding","232","F51.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","233","E0.jpg","1",".","37","0","540"
"30","30","encoding","encoding","234","F70.jpg","3",".","36","0","721"
"30","30","encoding","encoding","235","F46.jpg","3",".","37","0","574"
"30","30","encoding","encoding","236","E79.jpg","1",".","36","0","819"
"30","30","encoding","encoding","237","F19.jpg","3",".","0","0","1000"
"30","30","encoding","encoding","238","F47.jpg","3",".","37","0","554"
"30","30","encoding","encoding","239","F8.jpg","3",".","37","0","578"
"30","30","encoding","encoding","240","E70.jpg","1",".","36","0","764"
"30","30","encoding","encoding","241","F61.jpg","3",".","36","0","765"
"30","30","encoding","encoding","242","F76.jpg","3",".","37","0","592"
"30","30","encoding","encoding","243","F3.jpg","3",".","37","0","521"
"30","30","encoding","encoding","244","F58.jpg","3",".","37","0","600"
"30","30","encoding","encoding","245","F20.jpg","3",".","37","0","724"
"30","30","encoding","encoding","246","F32.jpg","3",".","37","0","810"
"30","30","encoding","encoding","247","E18.jpg","1",".","37","0","682"
"30","30","encoding","encoding","248","F20.jpg","3",".","37","0","563"
"30","30","encoding","encoding","249","F61.jpg","3",".","36","0","890"
"30","30","encoding","encoding","250","E62.jpg","1",".","37","0","639"
"30","30","encoding","encoding","251","F44.jpg","3",".","37","0","652"
"30","30","encoding","encoding","252","F19.jpg","3",".","36","0","888"
"30","30","encoding","encoding","253","E8.jpg","1",".","37","0","604"
"30","30","encoding","encoding","254","F67.jpg","3",".","37","0","492"
"30","30","encoding","encoding","255","F2.jpg","3",".","37","0","490"
"30","30","encoding","encoding","256","F42.jpg","3",".","37","0","568"
"30","30","encoding","encoding","257","F31.jpg","3",".","37","0","661"
"30","30","encoding","encoding","258","F43.jpg","3",".","37","0","590"
"30","30","encoding","encoding","259","F12.jpg","3",".","37","0","543"
"30","30","encoding","encoding","260","E36.jpg","1",".","37","0","483"
"30","30","encoding","encoding","261","F45.jpg","3",".","37","0","642"
"30","30","encoding","encoding","262","F7.jpg","3",".","37","0","776"
"30","30","encoding","encoding","263","F74.jpg","3",".","37","0","552"
"30","30","encoding","encoding","265","E19.jpg","1",".","37","0","944"
"30","30","encoding","encoding","266","F7.jpg","3",".","37","0","681"
"30","30","encoding","encoding","267","F26.jpg","3",".","37","0","558"
"30","30","encoding","encoding","268","E67.jpg","1",".","37","0","510"
"30","30","encoding","encoding","269","F67.jpg","3",".","37","0","476"
"30","30","encoding","encoding","270","F44.jpg","3",".","37","0","479"
"30","30","encoding","encoding","271","F28.jpg","3",".","37","0","658"
"30","30","encoding","encoding","272","F52.jpg","3",".","37","0","675"
"30","30","encoding","encoding","273","F53.jpg","3",".","37","0","525"
"30","30","encoding","encoding","274","F14.jpg","3",".","37","0","570"
"30","30","encoding","encoding","275","F28.jpg","3",".","37","0","713"
"30","30","encoding","encoding","276","E76.jpg","1",".","37","0","487"
"30","30","encoding","encoding","277","E7.jpg","1",".","0","0","1000"
"30","30","encoding","encoding","278","F49.jpg","3",".","37","0","927"
"30","30","encoding","encoding","279","F34.jpg","3",".","37","0","672"
"30","30","encoding","encoding","280","F30.jpg","3",".","36","0","745"
"30","30","encoding","encoding","281","F75.jpg","3",".","37","0","553"
"30","30","encoding","encoding","282","F45.jpg","3",".","37","0","782"
"30","30","encoding","encoding","283","F63.jpg","3",".","37","0","676"
"30","30","encoding","encoding","284","F18.jpg","3",".","37","0","811"
"30","30","encoding","encoding","285","F34.jpg","3",".","37","0","792"
"30","30","encoding","encoding","286","F21.jpg","3",".","37","0","595"
"30","30","encoding","encoding","287","F61.jpg","3",".","36","0","769"
"30","30","encoding","encoding","288","F42.jpg","3",".","37","0","540"
"30","30","encoding","encoding","289","F9.jpg","3",".","36","0","742"
"30","30","encoding","encoding","290","F25.jpg","3",".","37","0","586"
"30","30","encoding","encoding","291","F43.jpg","3",".","37","0","511"
"30","30","encoding","encoding","292","E27.jpg","1",".","36","0","758"
"30","30","encoding","encoding","293","F60.jpg","3",".","37","0","579"
"30","30","encoding","encoding","294","E63.jpg","1",".","37","0","861"
"30","30","encoding","encoding","295","F77.jpg","3",".","37","0","519"
"30","30","encoding","encoding","296","F40.jpg","3",".","37","0","505"
"30","30","encoding","encoding","297","E45.jpg","1",".","37","0","694"
"30","30","encoding","encoding","298","F42.jpg","3",".","37","0","605"
"30","30","encoding","encoding","299","F26.jpg","3",".","37","0","586"
"30","30","encoding","encoding","300","F16.jpg","3",".","36","0","909"
"30","30","encoding","encoding","301","F11.jpg","3",".","37","0","765"
"30","30","encoding","encoding","302","F13.jpg","3",".","37","0","454"
"30","30","encoding","encoding","303","F38.jpg","3",".","37","0","603"
"30","30","encoding","encoding","304","E32.jpg","1",".","36","0","876"
"30","30","encoding","encoding","305","F12.jpg","3",".","37","0","557"
"30","30","encoding","encoding","306","F16.jpg","3",".","36","0","893"
"30","30","encoding","encoding","307","F10.jpg","3",".","37","0","665"
"30","30","encoding","encoding","308","F3.jpg","3",".","37","0","510"
"30","30","encoding","encoding","309","F32.jpg","3",".","37","0","603"
"30","30","encoding","encoding","310","F2.jpg","3",".","37","0","733"
"30","30","encoding","encoding","311","E40.jpg","1",".","37","0","629"
"30","30","encoding","encoding","312","E71.jpg","1",".","37","0","898"
"30","30","encoding","encoding","313","F11.jpg","3",".","37","0","548"
"30","30","encoding","encoding","314","F71.jpg","3",".","37","0","568"
"30","30","encoding","encoding","315","F9.jpg","3",".","36","0","853"
"30","30","encoding","encoding","316","F0.jpg","3",".","37","0","763"
"30","30","encoding","encoding","317","F44.jpg","3",".","37","0","654"
"30","30","encoding","encoding","318","F19.jpg","3",".","36","0","833"
"30","30","encoding","encoding","319","F17.jpg","3",".","37","0","499"
"30","30","encoding","encoding","320","F20.jpg","3",".","37","0","583"
"30","30","encoding","encoding","321","F51.jpg","3",".","36","0","683"
"30","30","encoding","encoding","322","F65.jpg","3",".","37","0","441"
"30","30","encoding","encoding","323","E3.jpg","1",".","37","0","730"
"30","30","encoding","encoding","324","F41.jpg","3",".","37","0","897"
"30","30","encoding","encoding","325","F27.jpg","",".","37","0","814"
"30","30","retrieval","old_object","1","E47.jpg",".","1","37","0","1195"
"30","30","retrieval","old_object","2","F72.jpg",".","3","0","0","2000"
"30","30","retrieval","new_object","3","H3.jpg",".",".","37","1","1678"
"30","30","retrieval","new_object","4","H79.jpg",".",".","36","0","1493"
"30","30","retrieval","new_object","5","G53.jpg",".",".","37","1","1853"
"30","30","retrieval","old_object","6","E44.jpg",".","1","36","1","1810"
"30","30","retrieval","old_object","7","E79.jpg",".","1","36","1","1798"
"30","30","retrieval","old_object","8","E34.jpg",".","1","37","0","1484"
"30","30","retrieval","new_object","9","H75.jpg",".",".","37","1","1818"
"30","30","retrieval","old_object","10","F15.jpg",".","3","36","1","1463"
"30","30","retrieval","new_object","11","H49.jpg",".",".","36","0","1220"
"30","30","retrieval","new_object","12","G9.jpg",".",".","37","1","1350"
"30","30","retrieval","old_object","13","E22.jpg",".","1","36","1","1383"
"30","30","retrieval","new_object","14","H52.jpg",".",".","37","1","961"
"30","30","retrieval","new_object","15","H73.jpg",".",".","37","1","1595"
"30","30","retrieval","old_object","16","E71.jpg",".","1","36","1","1546"
"30","30","retrieval","old_object","17","E60.jpg",".","1","36","1","1352"
"30","30","retrieval","new_object","18","G78.jpg",".",".","36","0","1762"
"30","30","retrieval","new_object","19","G64.jpg",".",".","37","1","1042"
"30","30","retrieval","new_object","20","G22.jpg",".",".","37","1","869"
"30","30","retrieval","old_object","21","E8.jpg",".","1","37","0","1205"
"30","30","retrieval","old_object","22","F8.jpg",".","3","37","0","1061"
"30","30","retrieval","new_object","23","G66.jpg",".",".","37","1","945"
"30","30","retrieval","old_object","24","F74.jpg",".","3","36","1","1534"
"30","30","retrieval","old_object","25","E77.jpg",".","1","36","1","1145"
"30","30","retrieval","old_object","26","F43.jpg",".","3","36","1","1708"
"30","30","retrieval","old_object","27","F29.jpg",".","3","37","0","969"
"30","30","retrieval","new_object","28","H58.jpg",".",".","37","1","1503"
"30","30","retrieval","old_object","29","F33.jpg",".","3","37","0","1378"
"30","30","retrieval","old_object","30","F66.jpg",".","3","0","0","2000"
"30","30","retrieval","new_object","31","G17.jpg",".",".","36","0","1419"
"30","30","retrieval","new_object","32","H16.jpg",".",".","37","1","1230"
"30","30","retrieval","new_object","33","H60.jpg",".",".","37","1","1391"
"30","30","retrieval","old_object","34","E67.jpg",".","1","37","0","1206"
"30","30","retrieval","old_object","35","E18.jpg",".","1","37","0","895"
"30","30","retrieval","old_object","36","E28.jpg",".","1","37","0","856"
"30","30","retrieval","old_object","37","F54.jpg",".","3","36","1","1253"
"30","30","retrieval","old_object","38","F2.jpg",".","3","37","0","1221"
"30","30","retrieval","old_object","39","E14.jpg",".","1","37","0","1414"
"30","30","retrieval","old_object","40","E32.jpg",".","1","36","1","1169"
"30","30","retrieval","new_object","41","G77.jpg",".",".","37","1","1914"
"30","30","retrieval","old_object","42","F76.jpg",".","3","37","0","1154"
"30","30","retrieval","old_object","43","F21.jpg",".","3","37","0","674"
"30","30","retrieval","old_object","44","E64.jpg",".","1","37","0","1555"
"30","30","retrieval","old_object","45","F35.jpg",".","3","37","0","1241"
"30","30","retrieval","new_object","46","H64.jpg",".",".","36","0","919"
"30","30","retrieval","new_object","47","G5.jpg",".",".","37","1","946"
"30","30","retrieval","old_object","48","F6.jpg",".","3","37","0","743"
"30","30","retrieval","old_object","49","F75.jpg",".","3","37","0","755"
"30","30","retrieval","new_object","50","H28.jpg",".",".","36","0","1272"
"30","30","retrieval","new_object","51","H20.jpg",".",".","36","0","979"
"30","30","retrieval","new_object","52","G42.jpg",".",".","36","0","1052"
"30","30","retrieval","old_object","53","F62.jpg",".","3","36","1","912"
"30","30","retrieval","new_object","54","G33.jpg",".",".","37","1","1176"
"30","30","retrieval","new_object","55","G32.jpg",".",".","37","1","1502"
"30","30","retrieval","old_object","56","E21.jpg",".","1","37","0","1179"
"30","30","retrieval","new_object","57","H31.jpg",".",".","37","1","906"
"30","30","retrieval","new_object","58","G58.jpg",".",".","37","1","761"
"30","30","retrieval","new_object","59","H27.jpg",".",".","37","1","1246"
"30","30","retrieval","old_object","60","E53.jpg",".","1","36","1","1031"
"30","30","retrieval","new_object","61","G67.jpg",".",".","37","1","1128"
"30","30","retrieval","new_object","62","H8.jpg",".",".","36","0","1207"
"30","30","retrieval","old_object","63","E58.jpg",".","1","36","1","937"
"30","30","retrieval","new_object","64","H44.jpg",".",".","36","0","1078"
"30","30","retrieval","new_object","65","H23.jpg",".",".","36","0","1056"
"30","30","retrieval","old_object","67","F79.jpg",".","3","37","0","826"
"30","30","retrieval","new_object","68","H56.jpg",".",".","37","1","756"
"30","30","retrieval","old_object","69","E42.jpg",".","1","36","1","1219"
"30","30","retrieval","new_object","70","G1.jpg",".",".","37","1","1113"
"30","30","retrieval","new_object","71","H77.jpg",".",".","37","1","806"
"30","30","retrieval","old_object","72","E70.jpg",".","1","36","1","1098"
"30","30","retrieval","new_object","73","G75.jpg",".",".","36","0","940"
"30","30","retrieval","old_object","74","F4.jpg",".","3","36","1","1596"
"30","30","retrieval","old_object","75","F56.jpg",".","3","37","0","1115"
"30","30","retrieval","new_object","76","G65.jpg",".",".","37","1","874"
"30","30","retrieval","new_object","77","H48.jpg",".",".","37","1","824"
"30","30","retrieval","new_object","78","H37.jpg",".",".","36","0","809"
"30","30","retrieval","old_object","79","E12.jpg",".","1","37","0","833"
"30","30","retrieval","new_object","80","G11.jpg",".",".","36","0","1265"
"30","30","retrieval","old_object","81","F10.jpg",".","3","37","0","1011"
"30","30","retrieval","new_object","82","H17.jpg",".",".","36","0","1147"
"30","30","retrieval","new_object","83","G26.jpg",".",".","37","1","1028"
"30","30","retrieval","old_object","84","F71.jpg",".","3","37","0","1344"
"30","30","retrieval","old_object","85","F31.jpg",".","3","37","0","809"
"30","30","retrieval","new_object","86","G43.jpg",".",".","37","1","638"
"30","30","retrieval","new_object","87","G40.jpg",".",".","37","1","627"
"30","30","retrieval","old_object","88","E62.jpg",".","1","37","0","1087"
"30","30","retrieval","new_object","89","H33.jpg",".",".","36","0","1146"
"30","30","retrieval","new_object","90","G20.jpg",".",".","37","1","1396"
"30","30","retrieval","new_object","91","H13.jpg",".",".","36","0","777"
"30","30","retrieval","old_object","92","E15.jpg",".","1","36","1","1647"
"30","30","retrieval","old_object","93","E2.jpg",".","1","37","0","1187"
"30","30","retrieval","new_object","94","G21.jpg",".",".","37","1","806"
"30","30","retrieval","old_object","95","F5.jpg",".","3","37","0","895"
