"group","subject","blockcode","trialcode","trialnum","stimulus","encoding_condition","old_object_condition","response","correct","latency"
"10","10","encoding","encoding","61","C62.jpg","1",".","37","0","468"
"10","10","encoding","encoding","62","D70.jpg","3",".","37","0","657"
"10","10","encoding","encoding","63","D14.jpg","3",".","37","0","662"
"10","10","encoding","encoding","64","C38.jpg","1",".","37","0","548"
"10","10","encoding","encoding","65","C5.jpg","1",".","37","0","553"
"10","10","encoding","encoding","67","C61.jpg","1",".","0","0","1000"
"10","10","encoding","encoding","68","D28.jpg","3",".","37","0","606"
"10","10","encoding","encoding","69","D32.jpg","3",".","37","0","483"
"10","10","encoding","encoding","70","D38.jpg","3",".","37","0","480"
"10","10","encoding","encoding","71","D20.jpg","3",".","37","0","462"
"10","10","encoding","encoding","72","D37.jpg","3",".","37","0","491"
"10","10","encoding","encoding","73","D60.jpg","3",".","37","0","592"
"10","10","encoding","encoding","74","D72.jpg","3",".","0","0","1000"
"10","10","encoding","encoding","75","D3.jpg","3",".","37","0","651"
"10","10","encoding","encoding","76","D38.jpg","3",".","37","0","633"
"10","10","encoding","encoding","77","C23.jpg","1",".","37","0","630"
"10","10","encoding","encoding","78","C76.jpg","1",".","37","0","627"
"10","10","encoding","encoding","79","D64.jpg","3",".","37","0","737"
"10","10","encoding","encoding","80","D37.jpg","3",".","37","0","550"
"10","10","encoding","encoding","81","D40.jpg","3",".","37","0","435"
"10","10","encoding","encoding","82","D9.jpg","3",".","37","0","416"
"10","10","encoding","encoding","83","D18.jpg","3",".","37","0","598"
"10","10","encoding","encoding","84","D55.jpg","3",".","37","0","595"
"10","10","encoding","encoding","85","D14.jpg","3",".","37","0","673"
"10","10","encoding","encoding","86","C52.jpg","1",".","37","0","573"
"10","10","encoding","encoding","87","D4.jpg","3",".","37","0","530"
"10","10","encoding","encoding","88","D65.jpg","3",".","37","0","433"
"10","10","encoding","encoding","89","D24.jpg","3",".","37","0","485"
"10","10","encoding","encoding","90","D22.jpg","3",".","37","0","355"
"10","10","encoding","encoding","91","D69.jpg","3",".","36","0","987"
"10","10","encoding","encoding","92","D60.jpg","3",".","37","0","725"
"10","10","encoding","encoding","93","D32.jpg","3",".","37","0","635"
"10","10","encoding","encoding","94","C31.jpg","1",".","37","0","496"
"10","10","encoding","encoding","95","D56.jpg","3",".","37","0","541"
"10","10","encoding","encoding","96","D35.jpg","3",".","37","0","475"
"10","10","encoding","encoding","97","D46.jpg","3",".","37","0","528"
"10","10","encoding","encoding","98","C17.jpg","1",".","37","0","517"
"10","10","encoding","encoding","99","D36.jpg","3",".","37","0","556"
"10","10","encoding","encoding","100","D2.jpg","3",".","37","0","520"
"10","10","encoding","encoding","101","D15.jpg","3",".","37","0","550"
"10","10","encoding","encoding","102","C21.jpg","1",".","37","0","515"
"10","10","encoding","encoding","103","D5.jpg","3",".","37","0","440"
"10","10","encoding","encoding","104","D39.jpg","3",".","37","0","438"
"10","10","encoding","encoding","105","C45.jpg","1",".","37","0","419"
"10","10","encoding","encoding","106","D42.jpg","3",".","37","0","416"
"10","10","encoding","encoding","107","D63.jpg","3",".","37","0","390"
"10","10","encoding","encoding","108","D30.jpg","3",".","36","0","819"
"10","10","encoding","encoding","109","D59.jpg","3",".","37","0","496"
"10","10","encoding","encoding","110","D28.jpg","3",".","37","0","462"
"10","10","encoding","encoding","111","C42.jpg","1",".","37","0","467"
"10","10","encoding","encoding","112","D43.jpg","3",".","37","0","537"
"10","10","encoding","encoding","113","C44.jpg","1",".","37","0","430"
"10","10","encoding","encoding","114","D53.jpg","3",".","37","0","651"
"10","10","encoding","encoding","115","D10.jpg","3",".","36","0","721"
"10","10","encoding","encoding","116","C79.jpg","1",".","36","0","598"
"10","10","encoding","encoding","117","C7.jpg","1",".","36","0","507"
"10","10","encoding","encoding","118","D39.jpg","3",".","37","0","625"
"10","10","encoding","encoding","119","D50.jpg","3",".","37","0","710"
"10","10","encoding","encoding","120","D5.jpg","3",".","37","0","547"
"10","10","encoding","encoding","121","D44.jpg","3",".","37","0","569"
"10","10","encoding","encoding","122","C25.jpg","1",".","37","0","486"
"10","10","encoding","encoding","123","D56.jpg","3",".","37","0","388"
"10","10","encoding","encoding","124","D18.jpg","3",".","37","0","353"
"10","10","encoding","encoding","125","D74.jpg","3",".","37","0","326"
"10","10","encoding","encoding","126","D10.jpg","3",".","37","0","340"
"10","10","encoding","encoding","127","D67.jpg","3",".","36","0","777"
"10","10","encoding","encoding","128","D44.jpg","3",".","37","0","638"
"10","10","encoding","encoding","129","D78.jpg","3",".","37","0","556"
"10","10","encoding","encoding","130","C71.jpg","1",".","37","0","577"
"10","10","encoding","encoding","131","D34.jpg","3",".","0","0","1000"
"10","10","encoding","encoding","133","D3.jpg","3",".","37","0","628"
"10","10","encoding","encoding","134","D42.jpg","3",".","37","0","441"
"10","10","encoding","encoding","135","D61.jpg","3",".","36","0","535"
"10","10","encoding","encoding","136","D26.jpg","3",".","37","0","556"
"10","10","encoding","encoding","137","D57.jpg","3",".","36","0","624"
"10","10","encoding","encoding","138","C19.jpg","1",".","36","0","415"
"10","10","encoding","encoding","139","C56.jpg","1",".","37","0","907"
"10","10","encoding","encoding","140","D77.jpg","3",".","37","0","537"
"10","10","encoding","encoding","141","D5.jpg","3",".","37","0","535"
"10","10","encoding","encoding","142","C37.jpg","1",".","37","0","707"
"10","10","encoding","encoding","143","C70.jpg","1",".","37","0","584"
"10","10","encoding","encoding","144","D67.jpg","3",".","36","0","686"
"10","10","encoding","encoding","145","C30.jpg","1",".","37","0","516"
"10","10","encoding","encoding","146","C75.jpg","1",".","37","0","529"
"10","10","encoding","encoding","147","D50.jpg","3",".","37","0","630"
"10","10","encoding","encoding","148","D10.jpg","3",".","36","0","595"
"10","10","encoding","encoding","149","D46.jpg","3",".","37","0","545"
"10","10","encoding","encoding","150","C46.jpg","1",".","37","0","502"
"10","10","encoding","encoding","151","D26.jpg","3",".","36","0","619"
"10","10","encoding","encoding","152","D11.jpg","3",".","37","0","497"
"10","10","encoding","encoding","153","D3.jpg","3",".","37","0","550"
"10","10","encoding","encoding","154","D66.jpg","3",".","37","0","467"
"10","10","encoding","encoding","155","D1.jpg","3",".","0","0","1000"
"10","10","encoding","encoding","156","D31.jpg","3",".","37","0","374"
"10","10","encoding","encoding","157","D52.jpg","3",".","37","0","388"
"10","10","encoding","encoding","158","D67.jpg","3",".","36","0","561"
"10","10","encoding","encoding","159","D54.jpg","3",".","36","0","614"
"10","10","encoding","encoding","160","C0.jpg","1",".","36","0","692"
"10","10","encoding","encoding","161","D23.jpg","3",".","37","0","625"
"10","10","encoding","encoding","162","D42.jpg","3",".","37","0","590"
"10","10","encoding","encoding","163","C59.jpg","1",".","37","0","660"
"10","10","encoding","encoding","164","D0.jpg","3",".","37","0","777"
"10","10","encoding","encoding","165","D62.jpg","3",".","37","0","638"
"10","10","encoding","encoding","166","C66.jpg","1",".","37","0","444"
"10","10","encoding","encoding","167","D8.jpg","3",".","37","0","577"
"10","10","encoding","encoding","168","D11.jpg","3",".","37","0","398"
"10","10","encoding","encoding","169","D47.jpg","3",".","37","0","444"
"10","10","encoding","encoding","170","D78.jpg","3",".","37","0","417"
"10","10","encoding","encoding","171","D51.jpg","3",".","37","0","551"
"10","10","encoding","encoding","172","C3.jpg","1",".","37","0","524"
"10","10","encoding","encoding","173","D73.jpg","3",".","37","0","449"
"10","10","encoding","encoding","174","D36.jpg","3",".","37","0","527"
"10","10","encoding","encoding","175","D52.jpg","3",".","37","0","572"
"10","10","encoding","encoding","176","C77.jpg","1",".","36","0","513"
"10","10","encoding","encoding","177","D45.jpg","3",".","36","0","543"
"10","10","encoding","encoding","178","D29.jpg","3",".","36","0","684"
"10","10","encoding","encoding","179","D47.jpg","3",".","37","0","529"
"10","10","encoding","encoding","180","D37.jpg","3",".","37","0","535"
"10","10","encoding","encoding","181","D15.jpg","3",".","37","0","500"
"10","10","encoding","encoding","182","D12.jpg","3",".","37","0","410"
"10","10","encoding","encoding","183","C24.jpg","1",".","37","0","615"
"10","10","encoding","encoding","184","D9.jpg","3",".","37","0","500"
"10","10","encoding","encoding","185","C39.jpg","1",".","37","0","434"
"10","10","encoding","encoding","186","D29.jpg","3",".","36","0","575"
"10","10","encoding","encoding","187","C4.jpg","1",".","37","0","444"
"10","10","encoding","encoding","188","C49.jpg","1",".","37","0","450"
"10","10","encoding","encoding","189","D53.jpg","3",".","37","0","423"
"10","10","encoding","encoding","190","D64.jpg","3",".","37","0","500"
"10","10","encoding","encoding","191","D73.jpg","3",".","37","0","434"
"10","10","encoding","encoding","192","D45.jpg","3",".","36","0","559"
"10","10","encoding","encoding","193","D75.jpg","3",".","36","0","596"
"10","10","encoding","encoding","194","D17.jpg","3",".","37","0","729"
"10","10","encoding","encoding","195","D76.jpg","3",".","37","0","902"
"10","10","encoding","encoding","196","D64.jpg","3",".","37","0","820"
"10","10","encoding","encoding","197","D24.jpg","3",".","37","0","641"
"10","10","encoding","encoding","199","D59.jpg","3",".","37","0","810"
"10","10","encoding","encoding","200","D77.jpg","3",".","37","0","592"
"10","10","encoding","encoding","201","C48.jpg","1",".","37","0","509"
"10","10","encoding","encoding","202","D74.jpg","3",".","37","0","338"
"10","10","encoding","encoding","203","D79.jpg","3",".","37","0","463"
"10","10","encoding","encoding","204","C54.jpg","1",".","37","0","437"
"10","10","encoding","encoding","205","D70.jpg","3",".","37","0","498"
"10","10","encoding","encoding","206","C13.jpg","1",".","37","0","367"
"10","10","encoding","encoding","207","D78.jpg","3",".","37","0","413"
"10","10","encoding","encoding","208","D34.jpg","3",".","37","0","402"
"10","10","encoding","encoding","209","D38.jpg","3",".","37","0","423"
"10","10","encoding","encoding","210","D25.jpg","3",".","37","0","389"
"10","10","encoding","encoding","211","D31.jpg","3",".","37","0","618"
"10","10","encoding","encoding","212","D53.jpg","3",".","37","0","552"
"10","10","encoding","encoding","213","C9.jpg","1",".","37","0","789"
"10","10","encoding","encoding","214","D63.jpg","3",".","37","0","554"
"10","10","encoding","encoding","215","D28.jpg","3",".","37","0","768"
"10","10","encoding","encoding","216","C1.jpg","1",".","37","0","677"
"10","10","encoding","encoding","217","D57.jpg","3",".","36","0","682"
"10","10","encoding","encoding","218","D41.jpg","3",".","36","0","656"
"10","10","encoding","encoding","219","D55.jpg","3",".","37","0","581"
"10","10","encoding","encoding","220","D18.jpg","3",".","37","0","538"
"10","10","encoding","encoding","221","D66.jpg","3",".","37","0","592"
"10","10","encoding","encoding","222","C32.jpg","1",".","37","0","525"
"10","10","encoding","encoding","223","D71.jpg","3",".","37","0","402"
"10","10","encoding","encoding","224","D54.jpg","3",".","37","0","360"
"10","10","encoding","encoding","225","D79.jpg","3",".","37","0","589"
"10","10","encoding","encoding","226","D33.jpg","3",".","37","0","467"
"10","10","encoding","encoding","227","D8.jpg","3",".","37","0","408"
"10","10","encoding","encoding","228","D21.jpg","3",".","37","0","501"
"10","10","encoding","encoding","229","C20.jpg","1",".","37","0","571"
"10","10","encoding","encoding","230","C22.jpg","1",".","37","0","456"
"10","10","encoding","encoding","231","D36.jpg","3",".","37","0","517"
"10","10","encoding","encoding","232","D74.jpg","3",".","37","0","515"
"10","10","encoding","encoding","233","D14.jpg","3",".","37","0","512"
"10","10","encoding","encoding","234","D34.jpg","3",".","37","0","621"
"10","10","encoding","encoding","235","D54.jpg","3",".","36","0","531"
"10","10","encoding","encoding","236","D61.jpg","3",".","36","0","544"
"10","10","encoding","encoding","237","D56.jpg","3",".","37","0","526"
"10","10","encoding","encoding","238","D44.jpg","3",".","37","0","603"
"10","10","encoding","encoding","239","D4.jpg","3",".","37","0","616"
"10","10","encoding","encoding","240","D1.jpg","3",".","37","0","734"
"10","10","encoding","encoding","241","D21.jpg","3",".","37","0","675"
"10","10","encoding","encoding","242","D20.jpg","3",".","37","0","520"
"10","10","encoding","encoding","243","D23.jpg","3",".","37","0","534"
"10","10","encoding","encoding","244","C8.jpg","1",".","37","0","451"
"10","10","encoding","encoding","245","D65.jpg","3",".","37","0","456"
"10","10","encoding","encoding","246","D49.jpg","3",".","36","0","518"
"10","10","encoding","encoding","247","C68.jpg","1",".","37","0","483"
"10","10","encoding","encoding","248","D43.jpg","3",".","37","0","544"
"10","10","encoding","encoding","249","C51.jpg","1",".","37","0","454"
"10","10","encoding","encoding","250","D16.jpg","3",".","37","0","506"
"10","10","encoding","encoding","251","D25.jpg","3",".","36","0","729"
"10","10","encoding","encoding","252","D19.jpg","3",".","37","0","877"
"10","10","encoding","encoding","253","D68.jpg","3",".","37","0","762"
"10","10","encoding","encoding","254","D76.jpg","3",".","37","0","544"
"10","10","encoding","encoding","255","D24.jpg","3",".","37","0","437"
"10","10","encoding","encoding","256","D72.jpg","3",".","37","0","346"
"10","10","encoding","encoding","257","D41.jpg","3",".","37","0","312"
"10","10","encoding","encoding","258","C41.jpg","1",".","37","0","373"
"10","10","encoding","encoding","259","D20.jpg","3",".","37","0","426"
"10","10","encoding","encoding","260","C15.jpg","1",".","37","0","480"
"10","10","encoding","encoding","261","C6.jpg","1",".","37","0","446"
"10","10","encoding","encoding","262","C43.jpg","1",".","37","0","651"
"10","10","encoding","encoding","263","D71.jpg","3",".","37","0","608"
"10","10","encoding","encoding","265","D75.jpg","3",".","36","0","594"
"10","10","encoding","encoding","266","D32.jpg","3",".","37","0","639"
"10","10","encoding","encoding","267","D17.jpg","3",".","37","0","685"
"10","10","encoding","encoding","268","C50.jpg","1",".","37","0","578"
"10","10","encoding","encoding","269","D46.jpg","3",".","37","0","479"
"10","10","encoding","encoding","270","D69.jpg","3",".","37","0","717"
"10","10","encoding","encoding","271","D35.jpg","3",".","37","0","522"
"10","10","encoding","encoding","272","D26.jpg","3",".","36","0","560"
"10","10","encoding","encoding","273","D52.jpg","3",".","37","0","413"
"10","10","encoding","encoding","274","D12.jpg","3",".","36","0","426"
"10","10","encoding","encoding","275","D70.jpg","3",".","37","0","424"
"10","10","encoding","encoding","276","D30.jpg","3",".","36","0","813"
"10","10","encoding","encoding","277","D48.jpg","3",".","37","0","570"
"10","10","encoding","encoding","278","C28.jpg","1",".","37","0","480"
"10","10","encoding","encoding","279","D69.jpg","3",".","37","0","405"
"10","10","encoding","encoding","280","C40.jpg","1",".","37","0","314"
"10","10","encoding","encoding","281","D27.jpg","3",".","37","0","344"
"10","10","encoding","encoding","282","D11.jpg","3",".","37","0","317"
"10","10","encoding","encoding","283","D49.jpg","3",".","37","0","371"
"10","10","encoding","encoding","284","D13.jpg","3",".","37","0","568"
"10","10","encoding","encoding","285","D65.jpg","3",".","37","0","469"
"10","10","encoding","encoding","286","C29.jpg","1",".","37","0","459"
"10","10","encoding","encoding","287","C10.jpg","1",".","37","0","456"
"10","10","encoding","encoding","288","D68.jpg","3",".","37","0","549"
"10","10","encoding","encoding","289","D77.jpg","3",".","37","0","515"
"10","10","encoding","encoding","290","C18.jpg","1",".","37","0","472"
"10","10","encoding","encoding","291","D51.jpg","3",".","37","0","613"
"10","10","encoding","encoding","292","C34.jpg","1",".","37","0","427"
"10","10","encoding","encoding","293","D0.jpg","3",".","37","0","488"
"10","10","encoding","encoding","294","D59.jpg","3",".","37","0","525"
"10","10","encoding","encoding","295","C78.jpg","1",".","37","0","523"
"10","10","encoding","encoding","296","C2.jpg","1",".","37","0","448"
"10","10","encoding","encoding","297","D48.jpg","3",".","37","0","429"
"10","10","encoding","encoding","298","D1.jpg","3",".","37","0","651"
"10","10","encoding","encoding","299","D62.jpg","3",".","37","0","704"
"10","10","encoding","encoding","300","D72.jpg","3",".","37","0","486"
"10","10","encoding","encoding","301","C72.jpg","1",".","37","0","338"
"10","10","encoding","encoding","302","D33.jpg","3",".","37","0","359"
"10","10","encoding","encoding","303","C65.jpg","1",".","37","0","486"
"10","10","encoding","encoding","304","D30.jpg","3",".","36","0","578"
"10","10","encoding","encoding","305","D25.jpg","3",".","36","0","535"
"10","10","encoding","encoding","306","D2.jpg","3",".","37","0","453"
"10","10","encoding","encoding","307","D79.jpg","3",".","37","0","459"
"10","10","encoding","encoding","308","D7.jpg","3",".","37","0","472"
"10","10","encoding","encoding","309","C57.jpg","1",".","37","0","429"
"10","10","encoding","encoding","310","D55.jpg","3",".","37","0","394"
"10","10","encoding","encoding","311","C55.jpg","1",".","37","0","457"
"10","10","encoding","encoding","312","D22.jpg","3",".","37","0","413"
"10","10","encoding","encoding","313","D27.jpg","3",".","37","0","466"
"10","10","encoding","encoding","314","D2.jpg","3",".","37","0","425"
"10","10","encoding","encoding","315","D9.jpg","3",".","37","0","477"
"10","10","encoding","encoding","316","D13.jpg","3",".","37","0","410"
"10","10","encoding","encoding","317","D19.jpg","3",".","37","0","424"
"10","10","encoding","encoding","318","D58.jpg","3",".","0","0","1000"
"10","10","encoding","encoding","319","C64.jpg","1",".","37","0","811"
"10","10","encoding","encoding","320","D75.jpg","3",".","36","0","688"
"10","10","encoding","encoding","321","D47.jpg","3",".","37","0","493"
"10","10","encoding","encoding","322","D0.jpg","3",".","37","0","451"
"10","10","encoding","encoding","323","D4.jpg","3",".","37","0","576"
"10","10","encoding","encoding","324","D40.jpg","3",".","37","0","573"
"10","10","encoding","encoding","325","D43.jpg","",".","37","0","491"
"10","10","retrieval","old_object","1","C30.jpg",".","1","36","1","1711"
"10","10","retrieval","new_object","2","A29.jpg",".",".","37","1","793"
"10","10","retrieval","old_object","3","D23.jpg",".","3","36","1","621"
"10","10","retrieval","old_object","4","D72.jpg",".","3","36","1","726"
"10","10","retrieval","old_object","5","D73.jpg",".","3","36","1","881"
"10","10","retrieval","new_object","6","A63.jpg",".",".","37","1","859"
"10","10","retrieval","new_object","7","A46.jpg",".",".","37","1","981"
"10","10","retrieval","old_object","8","D43.jpg",".","3","37","0","807"
"10","10","retrieval","new_object","9","A55.jpg",".",".","37","1","754"
"10","10","retrieval","new_object","10","A47.jpg",".",".","37","1","724"
"10","10","retrieval","old_object","11","C44.jpg",".","1","36","1","798"
"10","10","retrieval","new_object","12","A42.jpg",".",".","37","1","801"
"10","10","retrieval","old_object","13","C58.jpg",".","1","36","1","916"
"10","10","retrieval","new_object","14","B11.jpg",".",".","37","1","606"
"10","10","retrieval","new_object","15","B34.jpg",".",".","37","1","872"
"10","10","retrieval","new_object","16","B78.jpg",".",".","37","1","666"
"10","10","retrieval","new_object","17","B29.jpg",".",".","37","1","1013"
"10","10","retrieval","old_object","18","D2.jpg",".","3","36","1","671"
"10","10","retrieval","old_object","19","C10.jpg",".","1","36","1","745"
"10","10","retrieval","new_object","20","B60.jpg",".",".","37","1","644"
"10","10","retrieval","old_object","21","D63.jpg",".","3","36","1","734"
"10","10","retrieval","old_object","22","C50.jpg",".","1","36","1","696"
"10","10","retrieval","old_object","23","D64.jpg",".","3","36","1","947"
"10","10","retrieval","old_object","24","D19.jpg",".","3","36","1","566"
"10","10","retrieval","new_object","25","B7.jpg",".",".","37","1","688"
"10","10","retrieval","old_object","26","D33.jpg",".","3","36","1","690"
"10","10","retrieval","new_object","27","B30.jpg",".",".","37","1","989"
"10","10","retrieval","new_object","28","A35.jpg",".",".","37","1","895"
"10","10","retrieval","new_object","29","A2.jpg",".",".","37","1","713"
"10","10","retrieval","old_object","30","C56.jpg",".","1","36","1","948"
"10","10","retrieval","new_object","31","A51.jpg",".",".","37","1","1206"
"10","10","retrieval","old_object","32","C19.jpg",".","1","36","1","664"
"10","10","retrieval","old_object","33","D10.jpg",".","3","36","1","787"
"10","10","retrieval","old_object","34","D25.jpg",".","3","36","1","541"
"10","10","retrieval","new_object","35","A50.jpg",".",".","37","1","536"
"10","10","retrieval","new_object","36","A22.jpg",".",".","37","1","786"
"10","10","retrieval","new_object","37","A62.jpg",".",".","37","1","788"
"10","10","retrieval","old_object","38","D46.jpg",".","3","36","1","719"
"10","10","retrieval","new_object","39","A26.jpg",".",".","37","1","664"
"10","10","retrieval","old_object","40","C2.jpg",".","1","37","0","602"
"10","10","retrieval","old_object","41","D49.jpg",".","3","36","1","518"
"10","10","retrieval","new_object","42","B54.jpg",".",".","37","1","736"
"10","10","retrieval","new_object","43","B70.jpg",".",".","37","1","865"
"10","10","retrieval","new_object","44","A71.jpg",".",".","37","1","636"
"10","10","retrieval","old_object","45","D21.jpg",".","3","37","0","623"
"10","10","retrieval","old_object","46","D48.jpg",".","3","36","1","713"
"10","10","retrieval","old_object","47","C21.jpg",".","1","36","1","547"
"10","10","retrieval","new_object","48","A57.jpg",".",".","37","1","726"
"10","10","retrieval","new_object","49","B51.jpg",".",".","37","1","1008"
"10","10","retrieval","new_object","50","A5.jpg",".",".","37","1","1570"
"10","10","retrieval","new_object","51","B3.jpg",".",".","36","0","893"
"10","10","retrieval","old_object","52","D76.jpg",".","3","36","1","599"
"10","10","retrieval","new_object","53","A73.jpg",".",".","37","1","634"
"10","10","retrieval","old_object","54","C12.jpg",".","1","36","1","636"
"10","10","retrieval","old_object","55","C22.jpg",".","1","36","1","1542"
"10","10","retrieval","old_object","56","D12.jpg",".","3","36","1","713"
"10","10","retrieval","old_object","57","C20.jpg",".","1","36","1","523"
"10","10","retrieval","old_object","58","C34.jpg",".","1","36","1","1013"
"10","10","retrieval","old_object","59","D78.jpg",".","3","36","1","592"
"10","10","retrieval","old_object","60","C39.jpg",".","1","36","1","562"
"10","10","retrieval","old_object","61","D20.jpg",".","3","36","1","556"
"10","10","retrieval","new_object","62","B69.jpg",".",".","37","1","783"
"10","10","retrieval","new_object","63","B77.jpg",".",".","37","1","674"
"10","10","retrieval","new_object","64","B22.jpg",".",".","37","1","1179"
"10","10","retrieval","new_object","65","A15.jpg",".",".","37","1","718"
"10","10","retrieval","old_object","67","C70.jpg",".","1","0","0","2000"
"10","10","retrieval","new_object","68","A59.jpg",".",".","37","1","828"
"10","10","retrieval","old_object","69","C57.jpg",".","1","37","0","735"
"10","10","retrieval","old_object","70","C27.jpg",".","1","36","1","560"
"10","10","retrieval","old_object","71","C64.jpg",".","1","37","0","514"
"10","10","retrieval","new_object","72","A36.jpg",".",".","37","1","701"
"10","10","retrieval","old_object","73","C15.jpg",".","1","36","1","759"
"10","10","retrieval","new_object","74","A60.jpg",".",".","37","1","898"
"10","10","retrieval","old_object","75","C35.jpg",".","1","36","1","908"
"10","10","retrieval","new_object","76","A13.jpg",".",".","37","1","670"
"10","10","retrieval","old_object","77","D11.jpg",".","3","36","1","1329"
"10","10","retrieval","old_object","78","D51.jpg",".","3","36","1","1315"
"10","10","retrieval","old_object","79","C62.jpg",".","1","36","1","1021"
"10","10","retrieval","new_object","80","A18.jpg",".",".","37","1","752"
"10","10","retrieval","old_object","81","C11.jpg",".","1","36","1","915"
"10","10","retrieval","new_object","82","A43.jpg",".",".","37","1","700"
"10","10","retrieval","new_object","83","A25.jpg",".",".","36","0","1415"
"10","10","retrieval","old_object","84","D56.jpg",".","3","36","1","850"
"10","10","retrieval","old_object","85","D69.jpg",".","3","36","1","764"
"10","10","retrieval","old_object","86","C68.jpg",".","1","36","1","894"
"10","10","retrieval","old_object","87","C3.jpg",".","1","36","1","729"
"10","10","retrieval","new_object","88","A21.jpg",".",".","37","1","851"
"10","10","retrieval","old_object","89","C13.jpg",".","1","36","1","1053"
"10","10","retrieval","old_object","90","D14.jpg",".","3","36","1","664"
"10","10","retrieval","new_object","91","A58.jpg",".",".","37","1","658"
"10","10","retrieval","old_object","92","C69.jpg",".","1","36","1","685"
"10","10","retrieval","new_object","93","A1.jpg",".",".","36","0","663"
"10","10","retrieval","new_object","94","B71.jpg",".",".","37","1","872"
"10","10","retrieval","new_object","95","A72.jpg",".",".","37","1","692"
"10","10","retrieval","new_object","96","B63.jpg",".",".","37","1","702"
"10","10","retrieval","new_object","97","A30.jpg",".",".","37","1","863"
