stimulus,memorability,scaled_memory_hits,score_emotional,sd_emotional,score_humanmade,sd_humanmade,score_outdoors,sd_outdoors,score_shoebox,sd_shoebox,humanmade_pass,outdoors_pass,shoebox_pass,humanmade_response,outdoors_response,shoebox_response,scaled_emotional,h_index,modal_response,proportion_response,unique,scaled_name
Makeup_Compact.jpg,0.025519796,0.579278764,-0.09707932,0.924707823,1,0,0,0,0.833333333,0.40824829,1,1,1,human-made,indoors,smaller than a shoebox,0.511720983,1.594185958,makeup,0.68,0,0.546026301
Horn_Hunting.jpg,0.078619498,0.77733257,0.486496091,1.343731104,1,0,0.5,0.534522484,0.6,0.547722558,1,0,0,human-made,NA,NA,0.825614637,1.713379292,horn,0.689655172,1,0.505431675
Toy_FigurineSwing.jpg,-0.079695849,0.200343446,-0.360172432,0.3110379,1,0,0.428571429,0.534522484,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.292738708,3.033794021,swing,0.260869565,0,0.093196112
Bus_School.jpg,0.113951215,0.874642244,-0.284531948,0.694278977,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.355060034,0.963745994,school bus,0.761904762,1,0.772441395
SeatBuckle.jpg,-0.137384963,0.091013165,-0.741144451,0.373370231,1,0,0.166666667,0.40824829,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.031446541,3.499227547,scraper,0.117647059,0,0.026300743
Lychee.jpg,0.024661204,0.577561534,-0.363501233,0.67247635,0.125,0.353553391,0.333333333,0.516397779,1,0,1,0,1,natural,NA,smaller than a shoebox,0.288736421,2.88551303,fruit,0.277777778,0,0.133218982
Trumpet.jpg,-0.064249354,0.244991414,0.374092158,0.823755633,1,0,0.166666667,0.40824829,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.787307033,1.24203675,trumpet,0.75862069,0,0.679245283
Pot_FlowerClay.jpg,0.014663286,0.535203205,-0.388193002,0.724194694,1,0,0.714285714,0.487950036,0.222222222,0.440958552,1,0,0,human-made,NA,NA,0.271012007,2.102187171,pot,0.555555556,0,0.367638651
WateringCan_Antique.jpg,0.002522561,0.484258729,-0.268594115,0.73934319,1,0,1,0,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.363064608,2.070950594,watering can,0.6,0,0.378502001
DoorBell.jpg,0.054433382,0.684029765,-0.377001029,0.619350379,1,0,0.375,0.494535355,0.666666667,0.5,1,0,0,human-made,NA,NA,0.281303602,2.82120291,switch,0.314285714,0,0.147512864
Cross.jpg,0.005959641,0.499141385,0.748036523,1.302207311,1,0,0.75,0.46291005,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.90051458,0.37313999,cross,0.942857143,1,0.937106918
Nutcracker.jpg,-0.038901322,0.327990841,0.387864538,0.802727362,1,0,0,0,0.6,0.516397779,1,1,0,human-made,indoors,NA,0.793596341,1.555260278,nutcracker,0.642857143,1,0.558604917
Clave.jpg,-0.037475083,0.33314253,0.219494043,0.674078514,1,0,0.125,0.353553391,0.777777778,0.440958552,1,1,0,human-made,indoors,NA,0.700400229,2.304945131,flute,0.53125,0,0.295597484
Cucumber.jpg,0.113526659,0.871780195,-0.296590288,1.207740151,0.222222222,0.440958552,0.428571429,0.534522484,0.666666667,0.5,0,0,0,NA,NA,NA,0.347627216,1.731360029,cucumber,0.647058824,1,0.497427101
Light_Halogen.jpg,-0.214568914,0.026903263,-0.488862817,0.358815047,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.185820469,1.105587262,light,0.8,0,0.730703259
Swing_Child.jpg,-0.072361261,0.224384659,-0.25462582,0.476334139,1,0,0.857142857,0.377964473,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.372784448,1.253297578,swing,0.529411765,0,0.672955975
Stroller.jpg,-0.065141596,0.239839725,0.546920181,1.274586998,1,0,0.428571429,0.534522484,0,0,1,0,1,human-made,NA,larger than a shoebox,0.846197827,0.522978426,stroller,0.909090909,1,0.90051458
ElectricOutlet.jpg,0.014358436,0.532913566,-0.513005956,0.370361984,1,0,0.142857143,0.377964473,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.161234991,2.251629167,outlet,0.5,1,0.313321898
Chair_Dining.jpg,-0.041107129,0.319404694,-0.869595078,0.405095383,1,0,0.076923077,0.271746488,0.111111111,0.333333333,1,1,1,human-made,indoors,larger than a shoebox,0.011435106,0.522978426,chair,0.909090909,0,0.90051458
CarLighter.jpg,-0.122188708,0.118488838,-0.169043738,1.008552123,1,0,0.333333333,0.516397779,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.450543168,3.292770194,car lighter,0.176470588,1,0.054888508
Tire_Hollow.jpg,0.082947324,0.789925587,-0.530997859,0.618635353,1,0,0.75,0.46291005,0,0,1,0,1,human-made,NA,larger than a shoebox,0.152658662,0.282292189,tire,0.96,1,0.96969697
OnionRed.jpg,0.020178289,0.560389239,-0.145733314,0.454678545,0,0,0.666666667,0.5,1,0,1,0,1,natural,NA,smaller than a shoebox,0.473413379,1.379280487,onion,0.529411765,1,0.631789594
Fence_Wooden.jpg,-0.058887134,0.25987407,-0.196778805,0.645306376,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.428244711,1.09753784,fence,0.777777778,0,0.733562035
Computer_ExpansionCard.jpg,-0.03754151,0.33257012,-0.264102585,0.814109435,1,0,0.5,0.547722558,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.367638651,3.350209029,mother board,0.222222222,1,0.042881647
Frame_Oval.jpg,0.132760999,0.919290212,0.622989229,0.949360954,1,0,0,0,0.166666667,0.40824829,1,1,1,human-made,indoors,larger than a shoebox,0.86163522,0.812842679,mirror,0.870967742,0,0.816466552
Peach.jpg,0.067776166,0.733829422,0.848334181,0.69885346,0,0,0.555555556,0.527046277,1,0,1,0,1,natural,NA,smaller than a shoebox,0.913664951,1.121833929,peach,0.766666667,1,0.72327044
Ball_Football.jpg,0.078791998,0.77790498,-0.393447896,0.250754643,1,0,0.857142857,0.377964473,0.571428571,0.534522484,1,1,0,human-made,outdoors,NA,0.265866209,0.322756959,football,0.941176471,1,0.956546598
Fork_Fondue.jpg,-0.058783385,0.26101889,-0.368872135,0.568364415,1,0,0.75,0.46291005,0.75,0.46291005,1,0,0,human-made,NA,NA,0.285305889,2.823067982,fork,0.363636364,0,0.145797599
Window.jpg,-0.043170722,0.310246136,-0.430155241,0.636531277,1,0,0.833333333,0.40824829,0.166666667,0.40824829,1,1,1,human-made,outdoors,larger than a shoebox,0.236134934,0.590723919,window,0.894736842,0,0.873070326
Pancakes.jpg,0.016695941,0.544361763,0.23702798,0.867061812,0.875,0.353553391,0.142857143,0.377964473,0.428571429,0.534522484,1,1,0,human-made,indoors,NA,0.714694111,0.614369446,pancakes,0.888888889,1,0.868496284
Boat_Row.jpg,-0.132749301,0.099026903,-0.640971346,0.324175718,1,0,1,0,0.125,0.353553391,1,1,1,human-made,outdoors,larger than a shoebox,0.082332762,1.368551705,boat,0.689655172,0,0.63350486
Gecko.jpg,0.088225645,0.804235833,0.910691016,1.315778796,0.111111111,0.333333333,0.666666667,0.516397779,0.777777778,0.440958552,1,0,0,natural,NA,NA,0.925671812,1.550936789,lizard,0.565217391,0,0.560891938
Phone_Public.jpg,0.117370605,0.883228392,0.252459103,1.039523896,1,0,0.833333333,0.40824829,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.728416238,2.14651587,phone,0.357142857,0,0.344768439
Bandage_Wrap.jpg,0.073500174,0.756725816,-0.833594385,0.356081079,1,0,0.285714286,0.487950036,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.015437393,2.984234165,ace bandage,0.235294118,1,0.106346484
Lens_ColourFilter.jpg,0.116900217,0.881511162,0.172808314,0.915178682,1,0,0.12,0.331662479,0.9,0.316227766,1,1,1,human-made,indoors,smaller than a shoebox,0.67352773,2.518552951,lenses,0.384615385,1,0.229273871
Spoon_Serving.jpg,-0.10915501,0.141957642,-0.550924983,0.441712856,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.140080046,2.197159723,spoon,0.444444444,0,0.335048599
Glass_Martini.jpg,-0.06904656,0.231825987,-0.513005956,0.370361984,1,0,0,0,0.888888889,0.333333333,1,1,1,human-made,indoors,smaller than a shoebox,0.161234991,1.987516816,glass,0.416666667,0,0.405946255
EnglishMuffin.jpg,0.165130187,0.96222095,-0.007255669,1.170863314,0.666666667,0.5,0.125,0.353553391,0.875,0.353553391,0,1,1,NA,indoors,smaller than a shoebox,0.572327044,1.313474275,english muffin,0.709677419,1,0.650657519
Statue_Man.jpg,0.005539174,0.496851746,-0.107299238,0.767329412,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.504288165,0.32984607,statue,0.939393939,0,0.946255003
Bag_Gym.jpg,0.033832488,0.612478535,-0.513005956,0.370361984,1,0,0.333333333,0.516397779,0,0,1,0,1,human-made,NA,larger than a shoebox,0.161234991,1.950546955,duffle bag,0.424242424,1,0.419668382
SnowGlobe.jpg,-0.011510884,0.428734974,0.016481155,0.681048282,1,0,0.2,0.447213595,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.581475129,2.217721078,globe,0.37037037,1,0.327044025
Brace_Neck.jpg,0.126622396,0.908986835,-0.475693573,1.192299663,1,0,0,0,0.6,0.516397779,1,1,0,human-made,indoors,NA,0.201257862,2.349483982,neck brace,0.333333333,1,0.281303602
ClothRed.jpg,0.065995277,0.725243274,0.064573581,1.126837003,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.61292167,2.330557653,blanket,0.541666667,1,0.287021155
Croissant.jpg,0.092565595,0.812249571,0.86825042,0.964400511,0.666666667,0.5,0.125,0.353553391,1,0,0,1,1,NA,indoors,smaller than a shoebox,0.917095483,1.09753784,croissant,0.777777778,1,0.733562035
Toaster_Antique.jpg,-0.042209138,0.315397825,0.14957499,0.93138204,1,0,0.285714286,0.487950036,0,0,1,0,1,human-made,NA,larger than a shoebox,0.659805603,1.24203675,toaster,0.75862069,0,0.679245283
LampPost_ThreeBulbs.jpg,0.096250985,0.820835718,-0.029957755,0.404345014,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.555174385,2.771902372,lamp post,0.294117647,0,0.15894797
Kiwi.jpg,0.031306877,0.600457928,-0.408914059,0.189307648,0,0,0.777777778,0.440958552,0.714285714,0.487950036,1,0,0,natural,NA,NA,0.252144082,1.392684474,kiwi,0.515151515,1,0.626072041
Garlic_Clove.jpg,-7.81E-05,0.48025186,-0.041641417,0.608396037,0,0,0.333333333,0.577350269,0.8,0.421637021,1,0,0,natural,NA,NA,0.542024014,1.251164455,garlic,0.774193548,0,0.67352773
Corn_Kernels.jpg,0.099012914,0.832283915,0.101911732,0.859646529,0,0,0.428571429,0.534522484,1,0,1,0,1,natural,NA,smaller than a shoebox,0.63350486,2.324889452,corn,0.4,0,0.288164666
FuseBox.jpg,0.012653194,0.525472238,-0.633711669,0.56773784,1,0,0.333333333,0.516397779,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.088050314,2.951143018,door,0.285714286,0,0.116066324
GasStation.jpg,-0.055392901,0.269032627,0.063343793,0.92323623,1,0,0.8,0.447213595,0,0,1,0,1,human-made,NA,larger than a shoebox,0.608919383,1.16065865,gas pump,0.785714286,0,0.710691824
Chair_Student.jpg,0.005444477,0.495706926,-0.391918026,0.783398068,1,0,0,0,0.111111111,0.333333333,1,1,1,human-made,indoors,larger than a shoebox,0.26700972,2.142295219,desk,0.551724138,0,0.349342481
Nuts_Peanuts.jpg,0.047986008,0.664567831,0.07589764,0.707257331,0,0,0.75,0.46291005,0.714285714,0.487950036,1,0,0,natural,NA,NA,0.619210978,0.309543429,peanuts,0.944444444,1,0.966838193
Toaster_MetalSleek.jpg,0.160321883,0.954207212,0.437305486,0.85266494,1,0,0.166666667,0.40824829,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.81189251,0.337290067,toaster,0.9375,0,0.945111492
Cheesegrater_Handheld.jpg,-0.028953325,0.364052662,-0.105691389,0.48263142,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.506003431,1.405998388,grater,0.75862069,1,0.62378502
Dynamite.jpg,-0.08004151,0.198626216,1.061042325,1.060570373,1,0,0.666666667,0.5,0.888888889,0.333333333,1,0,1,human-made,NA,smaller than a shoebox,0.944539737,1.106366771,dynamite,0.793103448,1,0.728987993
Chair_MedicalToilet.jpg,-0.011790947,0.427017745,0.366998404,1.13270308,1,0,0.142857143,0.377964473,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.785020011,2.881706278,chair,0.44,0,0.134934248
IceCubes.jpg,0.142262695,0.934745278,-0.025393394,0.62648731,0.25,0.46291005,0,0,0.857142857,0.377964473,0,1,1,NA,indoors,smaller than a shoebox,0.558604917,0.834347023,ice cubes,0.823529412,0,0.810748999
Statue_Cat.jpg,0.028112838,0.587864911,0.445709241,0.705236522,1,0,0.12,0.331662479,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.813607776,2.357515059,cat,0.37037037,0,0.279016581
Heater_Infrared.jpg,-0.148045625,0.077847739,-0.513005956,0.370361984,1,0,0.285714286,0.487950036,0.428571429,0.534522484,1,0,0,human-made,NA,NA,0.161234991,2.651793903,heater,0.411764706,0,0.187535735
ColoringSet.jpg,0.085184908,0.796222095,1.02878592,1.303294191,1,0,0.25,0.46291005,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.94053745,3.419381946,na,0.166666667,0,0.035448828
Eggplant.jpg,0.126590546,0.908414425,-0.277359671,0.953104955,0,0,0.428571429,0.534522484,0.857142857,0.377964473,1,0,1,natural,NA,smaller than a shoebox,0.360205832,1.140067763,eggplant,0.764705882,1,0.716981132
Glass_Bowl.jpg,-0.102963381,0.150543789,-0.716078192,0.753935075,1,0,0.125,0.353553391,0.5,0.547722558,1,1,0,human-made,indoors,NA,0.049170955,1.100614581,bowl,0.769230769,0,0.73184677
JukeboxAntique.jpg,-0.096146324,0.161419576,0.738040739,0.95968403,1,0,0.142857143,0.377964473,0.142857143,0.377964473,1,1,1,human-made,indoors,larger than a shoebox,0.897655803,1.386274094,juke box,0.722222222,1,0.630646083
Pipe_Drain.jpg,0.033570852,0.611333715,-0.472533828,0.412318174,1,0,0.6,0.547722558,0.3,0.483045892,1,0,0,human-made,NA,NA,0.206403659,2.980091412,gutter,0.384615385,0,0.107489994
Radio_Vintage.jpg,0.006229494,0.502003434,-0.27879762,0.608689265,1,0,0,0,0.285714286,0.487950036,1,1,0,human-made,indoors,NA,0.359062321,1.277201811,radio,0.705882353,0,0.660377358
Jug_GallonRed.jpg,0.034719149,0.616485404,-0.386956634,0.407454682,1,0,0.5,0.534522484,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.271583762,1.983831707,gas can,0.642857143,0,0.407661521
CinderBlock.jpg,0.07054791,0.745850029,-0.719362502,0.316248745,0.888888889,0.333333333,0.333333333,0.516397779,0.166666667,0.40824829,1,0,1,human-made,NA,larger than a shoebox,0.045168668,2.486328668,brick,0.294117647,1,0.240137221
Can_Oblong.jpg,-0.179502656,0.046365197,-0.539505208,0.955138739,1,0,0.666666667,0.516397779,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.145225843,2.19817311,can,0.434782609,1,0.334476844
Ostrich.jpg,0.119277611,0.89009731,0.329934723,1.122198349,0.222222222,0.440958552,1,0,0,0,0,1,1,NA,outdoors,larger than a shoebox,0.766723842,0.834347023,ostrich,0.823529412,1,0.810748999
Clarinet.jpg,-0.0644918,0.243274184,0.142544174,0.676201788,1,0,0.285714286,0.487950036,0,0,1,0,1,human-made,NA,larger than a shoebox,0.65294454,1.363120569,clarinet,0.714285714,1,0.63464837
Pliers_NeedleNose.jpg,0.014011842,0.530623927,-0.232510867,0.651975687,1,0,0.375,0.51754917,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.392224128,1.075875646,pliers,0.807692308,0,0.739851344
Hotdog_Weiner.jpg,0.02580884,0.581568403,-0.234227436,0.759240767,0.333333333,0.5,0.115384615,0.325812594,0.75,0.5,0,1,0,NA,indoors,NA,0.389365352,0.731064443,hot dog,0.875,0,0.838765009
RollerBlade.jpg,-0.08991651,0.174585003,0.175677258,0.987077833,1,0,0.5,0.547722558,0.5,0.547722558,1,0,0,human-made,NA,NA,0.677530017,2.062907292,rollerblade,0.5,1,0.381360778
Jar_Honey.jpg,0.048606755,0.66628506,0.177820253,1.057273481,0.25,0.46291005,0.333333333,0.5,0.666666667,0.5,0,0,0,NA,NA,NA,0.679817038,0.500711588,honey,0.914285714,1,0.907375643
Lectern.jpg,0.008666525,0.507727533,-0.4766443,0.732799849,1,0,0.285714286,0.487950036,0,0,1,0,1,human-made,NA,larger than a shoebox,0.19897084,3.572431251,lectern,0.166666667,1,0.022298456
Pyramid.jpg,0.130261934,0.915283343,0.148523841,1.280087884,0.888888889,0.333333333,0.875,0.353553391,0.1,0.316227766,1,1,1,human-made,outdoors,larger than a shoebox,0.658090337,0.309543429,pyramid,0.944444444,0,0.966838193
Tree_Fir.jpg,0.064836132,0.721808815,2.120385498,2.125724991,0.111111111,0.333333333,0.888888889,0.333333333,0,0,1,1,1,natural,outdoors,larger than a shoebox,0.996569468,2.273131523,tree,0.416666667,0,0.30703259
Shirt_SportsJersey.jpg,-0.123094132,0.117344018,-0.200730265,0.536890424,1,0,0.285714286,0.487950036,0.5,0.534522484,1,0,0,human-made,NA,NA,0.422527158,1.21398115,jersey,0.727272727,1,0.690108634
Egg_Cup.jpg,0.058162751,0.699484831,-0.154786335,0.38804648,0.444444444,0.527046277,0.125,0.353553391,0.875,0.353553391,0,1,1,NA,indoors,smaller than a shoebox,0.461406518,2.260820318,egg,0.5,1,0.309891366
TubeRing.jpg,-0.058851052,0.26044648,-0.130467972,0.966113026,1,0,1,0,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.484848485,2.433206219,life preserver,0.3,1,0.259576901
BearPolar.jpg,0.036127913,0.621064682,1.606918718,1.289133294,0,0,1,0,0,0,1,1,1,natural,outdoors,larger than a shoebox,0.986849628,0.322756959,polar bear,0.941176471,1,0.956546598
Wardrobe.jpg,-0.095738498,0.161991986,-0.472964032,0.50707048,1,0,0.111111111,0.333333333,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.205260149,2.90346519,wardrobe,0.32,1,0.126357919
LetterMail.jpg,0.067798986,0.734974242,-0.198443834,0.462465327,1,0,0.125,0.353553391,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.426529445,1.208648951,mail,0.777777778,1,0.69296741
Cage_Bird.jpg,-0.011688405,0.427590155,-0.633513363,0.697829554,1,0,0.2,0.447213595,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.08862207,1.207619706,bird cage,0.6,1,0.693539165
Nuts_PeanutsPeeled.jpg,0.030705659,0.597023469,0.245218076,0.798767675,0,0,0.2,0.447213595,0.857142857,0.377964473,1,0,1,natural,NA,smaller than a shoebox,0.723842196,1.876357639,nuts,0.5,0,0.447112636
Canister_Oil.jpg,-0.008776088,0.440183171,-0.32829901,1.18071204,1,0,0.555555556,0.527046277,0,0,1,0,1,human-made,NA,larger than a shoebox,0.318467696,2.191737433,gas can,0.56,0,0.336763865
Flower_Orchid.jpg,-0.026211465,0.37092158,0.777785233,1.488567968,0,0,0.777777778,0.440958552,1,0,1,0,1,natural,NA,smaller than a shoebox,0.905660377,0.834347023,flowers,0.823529412,1,0.810748999
Decoration_WallOrnament.jpg,-0.009067374,0.439610761,-0.021893991,0.66400242,0.777777778,0.440958552,0.714285714,0.487950036,0.714285714,0.487950036,0,0,0,NA,NA,NA,0.560891938,2.988316711,branch,0.227272727,0,0.105202973
Scorpion.jpg,0.174623379,0.971951918,0.660164972,1.276866916,0.111111111,0.333333333,0.857142857,0.377964473,1,0,1,1,1,natural,outdoors,smaller than a shoebox,0.873642081,0.322756959,scorpion,0.941176471,1,0.956546598
OperaGlasses.jpg,-0.278739877,0.006868918,0.346623787,0.929915768,1,0,0.428571429,0.534522484,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.775300172,2.558051077,binoculars,0.470588235,0,0.216695254
USBKey.jpg,-0.064255123,0.244419004,-0.650117696,0.484355295,1,0,0,0,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.08004574,3.155221529,USB drive,0.166666667,1,0.077758719
CashRegister_Antique.jpg,0.040354532,0.639954207,1.411498308,0.757553589,1,0,0.125,0.337831962,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.978273299,2.144023911,cash register,0.526315789,0,0.347627216
Door_Blue.jpg,0.003940264,0.489982828,0.736208435,1.41371978,1,0,1,0,0.142857143,0.377964473,1,1,1,human-made,outdoors,larger than a shoebox,0.895368782,2.615724605,door,0.352941176,0,0.19897084
PropellerFan.jpg,-0.051048355,0.283342873,-0.25308015,0.554146403,1,0,0.857142857,0.377964473,0.714285714,0.487950036,1,1,0,human-made,outdoors,NA,0.374499714,2.145593314,fan,0.428571429,0,0.346483705
Jars_PetFood.jpg,0.114099633,0.876359473,0.41621123,0.942482639,1,0,0.125,0.353553391,0.375,0.51754917,1,1,0,human-made,indoors,NA,0.802744425,3.263933429,jars,0.235294118,1,0.057747284
Plate_Decorative.jpg,-0.010826893,0.431024614,-0.093882982,1.087139046,0.875,0.353553391,0,0,0.555555556,0.527046277,1,1,0,human-made,indoors,NA,0.515151515,1.24203675,plate,0.75862069,0,0.679245283
Torpedo.jpg,-0.029189293,0.362335432,0.160615257,0.703297277,1,0,0.888888889,0.333333333,0.5,0.534522484,1,1,0,human-made,outdoors,NA,0.66380789,2.225610815,missile,0.411764706,1,0.320754717
MeatGrinder.jpg,0.046586655,0.661705781,-0.637378327,0.251516353,1,0,0.428571429,0.534522484,0.714285714,0.487950036,1,0,0,human-made,NA,NA,0.083476272,2.473048966,meat grinder,0.296296296,1,0.244711264
Potato.jpg,0.083521575,0.791642816,-0.037157762,1.018974754,0,0,0.5,0.534522484,1,0,1,0,1,natural,NA,smaller than a shoebox,0.546026301,0.485460761,potato,0.894736842,1,0.908519154
Pencil.jpg,0.051978471,0.679450487,-0.384358664,0.885613676,1,0,0.125,0.353553391,0.875,0.353553391,1,1,1,human-made,indoors,smaller than a shoebox,0.273870783,0.969802495,pencil,0.8125,1,0.770726129
Table_Side.jpg,-0.079181226,0.202060675,-0.353917108,0.578775803,1,0,0,0,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.299599771,1.136323811,table,0.787878788,0,0.717552887
MovieSlate.jpg,-0.084949348,0.187178019,0.064520379,0.836887354,1,0,0.25,0.46291005,0.142857143,0.377964473,1,0,1,human-made,NA,larger than a shoebox,0.612349914,3.078175865,na,0.388888889,0,0.086906804
CuttingBoard.jpg,-0.057720568,0.264453349,-0.719362502,0.316248745,0.888888889,0.333333333,0.166666667,0.40824829,0.25,0.46291005,1,1,0,human-made,indoors,NA,0.045168668,2.793345194,cutting board,0.235294118,0,0.155517439
Hose_Garden.jpg,0.022261002,0.568402977,-0.483037788,0.327914188,1,0,1,0,0.166666667,0.40824829,1,1,1,human-made,outdoors,larger than a shoebox,0.188679245,1.439254017,hose,0.705882353,1,0.610062893
Bag_Doctor.jpg,-0.112291693,0.135661133,-0.389341588,0.546335763,1,0,0.142857143,0.377964473,0.25,0.46291005,1,1,0,human-made,indoors,NA,0.269296741,2.933954578,doctor bag,0.294117647,1,0.1189251
IceCubes copy.jpg,0.190915939,0.987406983,-0.125944594,0.229390096,0.25,0.46291005,0.2,0.447213595,1,0,0,0,1,NA,NA,smaller than a shoebox,0.489994282,0.944488534,ice cubes,0.777777778,0,0.778730703
BicycleReflector.jpg,-0.04979401,0.287922152,0.361715604,0.982258063,1,0,0.75,0.46291005,0.75,0.46291005,1,0,0,human-made,NA,NA,0.784448256,2.996624142,bike light,0.277777778,1,0.104059463
Blade_Tablesaw.jpg,-0.055217965,0.269605037,0.046917984,0.578430533,1,0,0.714285714,0.487950036,0.571428571,0.534522484,1,0,0,human-made,NA,NA,0.599771298,2.098579862,saw blade,0.5,1,0.371069182
Mousetrap.jpg,0.04575211,0.659988552,-0.020046118,0.423968485,1,0,0.571428571,0.534522484,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.561463694,0.574828144,mouse trap,0.896551724,1,0.878216123
BicycleSeat.jpg,0.008144451,0.506010303,0.160735566,0.889629727,1,0,0.857142857,0.377964473,0.5,0.547722558,1,1,0,human-made,outdoors,NA,0.664379646,1.632412915,bike seat,0.612903226,1,0.532304174
Harp.jpg,0.116829278,0.880938752,1.039926034,1.050946112,1,0,0.125,0.353553391,0,0,1,1,1,human-made,indoors,larger than a shoebox,0.941680961,0.40790598,harp,0.918367347,1,0.92109777
Hat_Baseball.jpg,-0.107967929,0.145392101,-0.200730265,0.536890424,1,0,0.444444444,0.527046277,0.875,0.353553391,1,0,1,human-made,NA,smaller than a shoebox,0.422527158,1.901506403,hat,0.411764706,0,0.439679817
Keg.jpg,0.118598857,0.88780767,0.149409368,1.199508181,1,0,0.714285714,0.487950036,0.166666667,0.40824829,1,0,1,human-made,NA,larger than a shoebox,0.659233848,2.291620193,keg,0.529411765,1,0.298456261
Tape_Dispenser.jpg,-0.146211465,0.080709788,-0.024959247,0.677588169,1,0,0.222222222,0.440958552,1,0,1,0,1,human-made,NA,smaller than a shoebox,0.559176672,2.101684664,tape,0.538461538,0,0.368210406
Jacks.jpg,0.059150861,0.70291929,-0.127118339,0.917337713,1,0,0.173913043,0.387553388,0.5,0.534522484,1,1,0,human-made,indoors,NA,0.488850772,2.2051099,jacks,0.470588235,1,0.332761578
Toy_Stroller.jpg,-0.037946798,0.331425301,0.350838276,0.967847925,1,0,0.285714286,0.487950036,0.625,0.51754917,1,0,0,human-made,NA,NA,0.779302459,3.471354487,baby carriage,0.210526316,1,0.03030303
Currants.jpg,0.038011214,0.62965083,0.632158802,0.792272867,0,0,0.625,0.51754917,1,0,1,0,1,natural,NA,smaller than a shoebox,0.864493997,1.072737286,grapes,0.730769231,0,0.740423099
Shield_Antique.jpg,-0.022145731,0.387521465,1.085803212,0.522918196,1,0,0.333333333,0.516397779,0.285714286,0.487950036,1,0,0,human-made,NA,NA,0.95025729,1.964896617,shield,0.580645161,1,0.416809605
Light_Traffic.jpg,0.014519629,0.534630796,0.01937122,1.133624182,1,0,1,0,0,0,1,1,1,human-made,outdoors,larger than a shoebox,0.584333905,1.719627009,traffic light,0.5,1,0.499714122
OrigamiPaper.jpg,-0.037816829,0.33199771,0.497210825,0.912979353,1,0,0.222222222,0.440958552,0.8,0.447213595,1,0,0,human-made,NA,NA,0.828473413,2.262692391,construction paper,0.347826087,1,0.308747856
Tweezers.jpg,0.095620453,0.818546079,-0.178955454,0.975101681,1,0,0.25,0.5,0.857142857,0.377964473,1,0,1,human-made,NA,smaller than a shoebox,0.443110349,0.342463772,tweezers,0.936170213,1,0.941680961
VialLab.jpg,0.037658434,0.6279336,-0.658852083,0.263628681,1,0,0.142857143,0.377964473,1,0,1,1,1,human-made,indoors,smaller than a shoebox,0.073756432,3.257500414,perfume,0.217391304,0,0.060034305
DryRack_Dishes.jpg,-0.129110758,0.106468231,-0.719362502,0.316248745,1,0,0.142857143,0.377964473,0.125,0.353553391,1,1,1,human-made,indoors,larger than a shoebox,0.045168668,2.821888196,dish drainer,0.333333333,1,0.146941109
RamAnimal.jpg,-0.030352637,0.357756153,0.804556838,1.902618821,0.111111111,0.333333333,1,0,0.166666667,0.40824829,1,1,1,natural,outdoors,larger than a shoebox,0.909090909,1.645678055,ram,0.56,1,0.526014866
